0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(1664, 190.0, 0.73122)","(1664, 190.0, 0.7287)","(4893, 190.0, 0.30376)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73175)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73175)","(1664, 190.0, 0.73122)","(2261, 190.0, 1.40278)","(2261, 190.0, 1.40121)","(2261, 190.0, 1.39836)","(2261, 190.0, 1.40173)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73284)","(6735, 190.0, 0.30124)","(6735, 190.0, 0.29972)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.7287)","(1402, 190.0, 0.92587)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73175)","(1664, 190.0, 0.73175)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73284)","(2261, 190.0, 1.39836)","(1664, 190.0, 0.73175)","(1664, 190.0, 0.73284)","(4075, 190.0, 0.90448)","(4362, 190.0, 0.50133)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.73175)","(1351, 190.0, 0.23577)","(1351, 190.0, 0.23778)","(1664, 190.0, 0.73284)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73122)","(1664, 190.0, 0.73284)","(4362, 190.0, 0.50298)","(2692, 190.0, 0.38768)","(2261, 190.0, 1.40121)","(3382, 190.0, 0.49454)","(1402, 190.0, 0.9253)","(1664, 190.0, 0.7287)","(1664, 190.0, 0.73284)","(6316, 190.0, 0.36251)","(1664, 190.0, 0.73175)","(1680, 190.0, 0.42723)","(3377, 190.0, 0.80828)","(4362, 190.0, 0.50298)","(2175, 190.0, 0.72484)","(1962, 190.0, 0.34089)"
"(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(4594, 189.0, 0.42279)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50206)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50206)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50206)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50236)","(1351, 189.0, 0.23778)","(1351, 189.0, 0.23669)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(2152, 189.0, 1.07342)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50206)","(1351, 189.0, 0.23669)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50236)","(1664, 189.0, 0.7287)","(4362, 189.0, 0.50206)","(4362, 189.0, 0.50236)","(1402, 189.0, 0.92565)","(1664, 189.0, 0.7287)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50206)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50236)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50298)","(4362, 189.0, 0.50236)","(1664, 189.0, 0.73122)","(460, 189.0, 0.22339)","(4362, 189.0, 0.50298)","(505, 189.0, 0.27531)","(2261, 189.0, 1.40121)","(4362, 189.0, 0.50133)","(4362, 189.0, 0.50236)","(3165, 189.0, 0.14831)","(4362, 189.0, 0.50206)","(3176, 189.0, 1.06501)","(6998, 189.0, 0.34932)","(1664, 189.0, 0.73122)","(3097, 189.0, 0.58679)","(7033, 189.0, 0.5772)"
"(7048, 188.0, 0.49674)","(2532, 188.0, 0.20572)","(4075, 188.0, 0.90843)","(2532, 188.0, 0.20572)","(2532, 188.0, 0.20214)","(7048, 188.0, 0.49626)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20572)","(2532, 188.0, 0.20214)","(2532, 188.0, 0.20255)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20255)","(2532, 188.0, 0.20572)","(2532, 188.0, 0.20214)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20255)","(2532, 188.0, 0.20572)","(2532, 188.0, 0.20193)","(1664, 188.0, 0.73122)","(1664, 188.0, 0.73175)","(2532, 188.0, 0.20255)","(1680, 188.0, 0.4218)","(4075, 188.0, 0.90868)","(7048, 188.0, 0.49653)","(2532, 188.0, 0.20193)","(7048, 188.0, 0.49674)","(1680, 188.0, 0.4218)","(1680, 188.0, 0.42652)","(1680, 188.0, 0.4218)","(2532, 188.0, 0.20572)","(1680, 188.0, 0.42815)","(1680, 188.0, 0.42723)","(2532, 188.0, 0.20214)","(7048, 188.0, 0.49653)","(7048, 188.0, 0.49674)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20255)","(2532, 188.0, 0.20255)","(2532, 188.0, 0.20193)","(1680, 188.0, 0.42815)","(7048, 188.0, 0.49626)","(1680, 188.0, 0.42723)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20572)","(1680, 188.0, 0.4218)","(2532, 188.0, 0.20193)","(2532, 188.0, 0.20214)","(4075, 188.0, 0.90982)","(4075, 188.0, 0.90843)","(1680, 188.0, 0.42815)","(2532, 188.0, 0.20572)","(1680, 188.0, 0.42652)","(1680, 188.0, 0.42815)","(7048, 188.0, 0.49674)","(6103, 188.0, 0.24028)","(2532, 188.0, 0.20255)","(1664, 188.0, 0.73175)","(1664, 188.0, 0.73122)","(2532, 188.0, 0.20572)","(2532, 188.0, 0.20193)","(1945, 188.0, 1.12121)","(7048, 188.0, 0.49713)","(1664, 188.0, 0.73175)","(1240, 188.0, 0.32008)","(7048, 188.0, 0.49674)","(518, 188.0, 0.34972)","(7273, 188.0, 0.51923)"
"(2532, 187.0, 0.20255)","(7048, 187.0, 0.49626)","(714, 187.0, 0.38045)","(7048, 187.0, 0.49626)","(7048, 187.0, 0.49713)","(2532, 187.0, 0.20572)","(1680, 187.0, 0.42815)","(1680, 187.0, 0.4218)","(7048, 187.0, 0.49713)","(7048, 187.0, 0.49674)","(7048, 187.0, 0.49653)","(7048, 187.0, 0.49674)","(7048, 187.0, 0.49626)","(7048, 187.0, 0.49713)","(1680, 187.0, 0.42815)","(1680, 187.0, 0.42652)","(1680, 187.0, 0.4218)","(7048, 187.0, 0.49653)","(7251, 187.0, 0.92283)","(7251, 187.0, 0.92212)","(7048, 187.0, 0.49674)","(2532, 187.0, 0.20572)","(1351, 187.0, 0.23669)","(2532, 187.0, 0.20193)","(7048, 187.0, 0.49653)","(2532, 187.0, 0.20255)","(7048, 187.0, 0.49626)","(2532, 187.0, 0.20255)","(2532, 187.0, 0.20572)","(1680, 187.0, 0.4218)","(2532, 187.0, 0.20193)","(2532, 187.0, 0.20214)","(1680, 187.0, 0.42723)","(2532, 187.0, 0.20193)","(2532, 187.0, 0.20255)","(7048, 187.0, 0.49653)","(7048, 187.0, 0.49674)","(7048, 187.0, 0.49674)","(7048, 187.0, 0.49653)","(2532, 187.0, 0.20193)","(1680, 187.0, 0.4218)","(2532, 187.0, 0.20214)","(7048, 187.0, 0.49653)","(4362, 187.0, 0.50133)","(4075, 187.0, 0.90448)","(1680, 187.0, 0.42815)","(7048, 187.0, 0.49713)","(2532, 187.0, 0.20193)","(2532, 187.0, 0.20255)","(7048, 187.0, 0.49653)","(7048, 187.0, 0.49626)","(2532, 187.0, 0.20255)","(2532, 187.0, 0.20193)","(1680, 187.0, 0.42652)","(1471, 187.0, 0.4851)","(7048, 187.0, 0.49674)","(3862, 187.0, 0.38033)","(7230, 187.0, 0.23893)","(7048, 187.0, 0.49626)","(7048, 187.0, 0.49653)","(3820, 187.0, 0.52424)","(1680, 187.0, 0.42723)","(2261, 187.0, 1.40173)","(1941, 187.0, 0.65835)","(6735, 187.0, 0.30124)","(1280, 187.0, 0.37915)","(479, 187.0, 0.28121)"
"(1680, 186.0, 0.42652)","(1680, 186.0, 0.4218)","(7291, 186.0, 0.73566)","(1680, 186.0, 0.4218)","(1680, 186.0, 0.42723)","(1680, 186.0, 0.4218)","(7048, 186.0, 0.49653)","(7048, 186.0, 0.49626)","(1680, 186.0, 0.42723)","(1680, 186.0, 0.42652)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42652)","(1680, 186.0, 0.4218)","(1680, 186.0, 0.42723)","(7048, 186.0, 0.49653)","(7048, 186.0, 0.49674)","(7048, 186.0, 0.49626)","(1680, 186.0, 0.42815)","(1941, 186.0, 0.65835)","(1941, 186.0, 0.65925)","(1680, 186.0, 0.42652)","(7048, 186.0, 0.49626)","(752, 186.0, 1.33528)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42652)","(2532, 186.0, 0.20572)","(7048, 186.0, 0.49674)","(7048, 186.0, 0.49626)","(7048, 186.0, 0.49626)","(7048, 186.0, 0.49653)","(7048, 186.0, 0.49713)","(7084, 186.0, 0.55222)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42652)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42652)","(1680, 186.0, 0.42652)","(1680, 186.0, 0.42815)","(7048, 186.0, 0.49653)","(2532, 186.0, 0.20572)","(7048, 186.0, 0.49713)","(1680, 186.0, 0.42815)","(2152, 186.0, 1.0741)","(6735, 186.0, 0.30314)","(7048, 186.0, 0.49653)","(1680, 186.0, 0.42723)","(1680, 186.0, 0.42815)","(1680, 186.0, 0.42652)","(2532, 186.0, 0.20193)","(1680, 186.0, 0.4218)","(6735, 186.0, 0.30124)","(7048, 186.0, 0.49653)","(2532, 186.0, 0.20255)","(2843, 186.0, 0.40031)","(1680, 186.0, 0.42652)","(2691, 186.0, 0.91759)","(2152, 186.0, 1.07351)","(1680, 186.0, 0.4218)","(1680, 186.0, 0.42815)","(5469, 186.0, 0.4177)","(2532, 186.0, 0.20214)","(7251, 186.0, 0.92212)","(6894, 186.0, 0.48574)","(4075, 186.0, 0.90843)","(3342, 186.0, 0.25184)","(6566, 186.0, 0.16854)"
"(6735, 185.0, 0.30124)","(6735, 185.0, 0.30314)","(45, 185.0, 0.40626)","(6735, 185.0, 0.30314)","(6735, 185.0, 0.29972)","(6735, 185.0, 0.30314)","(4075, 185.0, 0.90982)","(4075, 185.0, 0.90448)","(6735, 185.0, 0.29972)","(6735, 185.0, 0.30124)","(7251, 185.0, 0.9227)","(7251, 185.0, 0.92283)","(7251, 185.0, 0.92174)","(7251, 185.0, 0.92212)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.30314)","(6735, 185.0, 0.29894)","(1680, 185.0, 0.42652)","(1680, 185.0, 0.42723)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.30314)","(7048, 185.0, 0.49713)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.30314)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.30314)","(4075, 185.0, 0.90448)","(4075, 185.0, 0.90982)","(4075, 185.0, 0.90868)","(7048, 185.0, 0.49713)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.30124)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30314)","(6735, 185.0, 0.29972)","(6735, 185.0, 0.29894)","(7251, 185.0, 0.92174)","(2532, 185.0, 0.20572)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.29972)","(7048, 185.0, 0.49653)","(7048, 185.0, 0.49674)","(6735, 185.0, 0.29894)","(6735, 185.0, 0.30314)","(7048, 185.0, 0.49674)","(4075, 185.0, 0.90982)","(6735, 185.0, 0.30124)","(4771, 185.0, 0.46658)","(6735, 185.0, 0.30124)","(7170, 185.0, 0.38677)","(2618, 185.0, 1.03044)","(6735, 185.0, 0.30314)","(6735, 185.0, 0.29894)","(1014, 185.0, 0.30346)","(6735, 185.0, 0.29972)","(3968, 185.0, 0.29194)","(6324, 185.0, 0.34218)","(1941, 185.0, 0.65835)","(1195, 185.0, 0.22243)","(3737, 185.0, 0.5628)"
"(4075, 184.0, 0.90843)","(4075, 184.0, 0.90448)","(1978, 184.0, 0.42512)","(4075, 184.0, 0.90448)","(4075, 184.0, 0.90868)","(4075, 184.0, 0.90448)","(6735, 184.0, 0.29894)","(6735, 184.0, 0.30314)","(4075, 184.0, 0.90868)","(4075, 184.0, 0.90843)","(6735, 184.0, 0.29894)","(6735, 184.0, 0.30124)","(6735, 184.0, 0.30314)","(6735, 184.0, 0.29972)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90843)","(4075, 184.0, 0.90448)","(4075, 184.0, 0.90982)","(6965, 184.0, 0.4973)","(6965, 184.0, 0.49816)","(4075, 184.0, 0.90843)","(4075, 184.0, 0.90448)","(922, 184.0, 0.53883)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90843)","(7251, 184.0, 0.92174)","(7251, 184.0, 0.92283)","(7251, 184.0, 0.92174)","(6735, 184.0, 0.30314)","(6735, 184.0, 0.29894)","(6735, 184.0, 0.29972)","(2752, 184.0, 0.52512)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90843)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90843)","(4075, 184.0, 0.90843)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90982)","(7251, 184.0, 0.92174)","(4075, 184.0, 0.90868)","(4075, 184.0, 0.90982)","(7048, 184.0, 0.49626)","(7048, 184.0, 0.49626)","(4075, 184.0, 0.90982)","(4075, 184.0, 0.90868)","(7251, 184.0, 0.9227)","(7251, 184.0, 0.92283)","(7251, 184.0, 0.9227)","(4075, 184.0, 0.90448)","(4075, 184.0, 0.90843)","(6735, 184.0, 0.29894)","(4075, 184.0, 0.90843)","(6768, 184.0, 0.32263)","(7251, 184.0, 0.92283)","(3682, 184.0, 0.42822)","(922, 184.0, 0.53955)","(4075, 184.0, 0.90448)","(4075, 184.0, 0.90982)","(4347, 184.0, 0.2104)","(7251, 184.0, 0.92212)","(2532, 184.0, 0.20214)","(7262, 184.0, 0.85025)","(1680, 184.0, 0.42652)","(7202, 184.0, 0.48099)","(6216, 184.0, 0.48665)"
"(7251, 183.0, 0.92283)","(7251, 183.0, 0.92174)","(5851, 183.0, 0.59824)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.92212)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.92212)","(7251, 183.0, 0.92283)","(4075, 183.0, 0.90982)","(4075, 183.0, 0.90843)","(4075, 183.0, 0.90448)","(4075, 183.0, 0.90868)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.9227)","(2261, 183.0, 1.40121)","(1916, 183.0, 1.20419)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.92174)","(1871, 183.0, 0.62907)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92283)","(4075, 183.0, 0.90448)","(4075, 183.0, 0.90843)","(4075, 183.0, 0.90448)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92212)","(2152, 183.0, 1.07342)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92283)","(1941, 183.0, 0.65949)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.9227)","(2752, 183.0, 0.5249)","(7251, 183.0, 0.92212)","(7251, 183.0, 0.9227)","(1680, 183.0, 0.4218)","(1941, 183.0, 0.65608)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92212)","(6735, 183.0, 0.29894)","(2152, 183.0, 1.07351)","(4075, 183.0, 0.90982)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.9227)","(7251, 183.0, 0.92283)","(6730, 183.0, 0.4652)","(4075, 183.0, 0.90843)","(1524, 183.0, 0.3472)","(7251, 183.0, 0.92283)","(7251, 183.0, 0.92174)","(7251, 183.0, 0.9227)","(2432, 183.0, 0.53822)","(4075, 183.0, 0.90868)","(2752, 183.0, 0.52512)","(7156, 183.0, 0.41131)","(7251, 183.0, 0.92283)","(34, 183.0, 0.30571)","(987, 183.0, 0.4161)"
"(6965, 182.0, 0.4973)","(6965, 182.0, 0.49387)","(1801, 182.0, 0.15299)","(1941, 182.0, 0.65608)","(1941, 182.0, 0.65925)","(6965, 182.0, 0.49387)","(2152, 182.0, 1.07409)","(2152, 182.0, 1.0741)","(1941, 182.0, 0.65925)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49805)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49387)","(6965, 182.0, 0.49816)","(6965, 182.0, 0.49805)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49387)","(6965, 182.0, 0.49805)","(1916, 182.0, 1.20362)","(3176, 182.0, 1.06501)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49387)","(1680, 182.0, 0.42723)","(6965, 182.0, 0.49805)","(6965, 182.0, 0.49805)","(6965, 182.0, 0.4973)","(822, 182.0, 1.07396)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49387)","(2152, 182.0, 1.0741)","(2152, 182.0, 1.07409)","(2152, 182.0, 1.07342)","(7251, 182.0, 0.92212)","(1941, 182.0, 0.65949)","(1941, 182.0, 0.65835)","(6965, 182.0, 0.49805)","(1941, 182.0, 0.65835)","(6965, 182.0, 0.4973)","(6965, 182.0, 0.49805)","(2152, 182.0, 1.07409)","(1941, 182.0, 0.65608)","(6965, 182.0, 0.49816)","(6965, 182.0, 0.49805)","(922, 182.0, 0.53899)","(2152, 182.0, 1.0741)","(6965, 182.0, 0.49805)","(6965, 182.0, 0.49816)","(2152, 182.0, 1.07409)","(1941, 182.0, 0.65835)","(3176, 182.0, 1.06577)","(6965, 182.0, 0.49387)","(6965, 182.0, 0.4973)","(2152, 182.0, 1.07409)","(6965, 182.0, 0.4973)","(6735, 182.0, 0.30314)","(2152, 182.0, 1.07351)","(3277, 182.0, 0.35817)","(6735, 182.0, 0.30124)","(1941, 182.0, 0.65608)","(1941, 182.0, 0.65949)","(7162, 182.0, 0.40689)","(6965, 182.0, 0.49816)","(7230, 182.0, 0.2382)","(2265, 182.0, 0.43173)","(2532, 182.0, 0.20255)","(498, 182.0, 0.22517)","(6223, 182.0, 0.33596)"
"(1941, 181.0, 0.65835)","(1941, 181.0, 0.65608)","(4368, 181.0, 0.63691)","(6965, 181.0, 0.49387)","(6965, 181.0, 0.49816)","(2152, 181.0, 1.0741)","(6965, 181.0, 0.49805)","(6965, 181.0, 0.49387)","(6965, 181.0, 0.49816)","(1941, 181.0, 0.65835)","(3176, 181.0, 1.06577)","(3176, 181.0, 1.06516)","(3176, 181.0, 1.06183)","(3176, 181.0, 1.06501)","(1941, 181.0, 0.65949)","(1941, 181.0, 0.65835)","(1941, 181.0, 0.65608)","(1941, 181.0, 0.65949)","(3176, 181.0, 1.06516)","(2532, 181.0, 0.20214)","(1941, 181.0, 0.65835)","(2152, 181.0, 1.0741)","(2131, 181.0, 0.65203)","(1941, 181.0, 0.65949)","(1941, 181.0, 0.65949)","(2152, 181.0, 1.07351)","(3176, 181.0, 1.06183)","(3176, 181.0, 1.06516)","(3176, 181.0, 1.06183)","(1941, 181.0, 0.65608)","(6965, 181.0, 0.49805)","(6965, 181.0, 0.49816)","(922, 181.0, 0.53883)","(6965, 181.0, 0.49805)","(6965, 181.0, 0.4973)","(2152, 181.0, 1.07409)","(6965, 181.0, 0.4973)","(1941, 181.0, 0.65835)","(1941, 181.0, 0.65949)","(6965, 181.0, 0.49805)","(4075, 181.0, 0.90448)","(1941, 181.0, 0.65925)","(1941, 181.0, 0.65949)","(2618, 181.0, 1.02638)","(6965, 181.0, 0.49387)","(1941, 181.0, 0.65949)","(1941, 181.0, 0.65925)","(1941, 181.0, 0.65949)","(2752, 181.0, 0.52504)","(822, 181.0, 1.07897)","(1941, 181.0, 0.65608)","(2152, 181.0, 1.07351)","(6965, 181.0, 0.49805)","(1941, 181.0, 0.65835)","(1964, 181.0, 0.30175)","(6965, 181.0, 0.4973)","(6297, 181.0, 0.55801)","(6559, 181.0, 0.44566)","(6965, 181.0, 0.49387)","(6965, 181.0, 0.49805)","(5681, 181.0, 0.20272)","(1941, 181.0, 0.65925)","(6735, 181.0, 0.29972)","(5619, 181.0, 0.44967)","(6965, 181.0, 0.4973)","(2729, 181.0, 0.41639)","(5966, 181.0, 0.4102)"
"(2152, 180.0, 1.07351)","(2152, 180.0, 1.0741)","(5108, 180.0, 0.43305)","(2152, 180.0, 1.0741)","(2152, 180.0, 1.07342)","(1941, 180.0, 0.65608)","(1941, 180.0, 0.65949)","(1941, 180.0, 0.65608)","(2152, 180.0, 1.07342)","(2152, 180.0, 1.07351)","(1941, 180.0, 0.65949)","(1941, 180.0, 0.65835)","(1941, 180.0, 0.65608)","(1941, 180.0, 0.65925)","(2152, 180.0, 1.07409)","(2152, 180.0, 1.07351)","(2152, 180.0, 1.0741)","(2152, 180.0, 1.07409)","(2532, 180.0, 0.20255)","(2134, 180.0, 0.3382)","(2152, 180.0, 1.07351)","(1941, 180.0, 0.65608)","(7146, 180.0, 0.45049)","(2152, 180.0, 1.07409)","(2152, 180.0, 1.07409)","(1941, 180.0, 0.65835)","(6965, 180.0, 0.49387)","(1941, 180.0, 0.65835)","(1941, 180.0, 0.65608)","(6965, 180.0, 0.49387)","(1941, 180.0, 0.65949)","(1941, 180.0, 0.65925)","(6965, 180.0, 0.49816)","(2152, 180.0, 1.07409)","(2152, 180.0, 1.07351)","(822, 180.0, 1.07897)","(2152, 180.0, 1.07351)","(2152, 180.0, 1.07351)","(2152, 180.0, 1.07409)","(1941, 180.0, 0.65949)","(6965, 180.0, 0.49387)","(2152, 180.0, 1.07342)","(2152, 180.0, 1.07409)","(822, 180.0, 1.07396)","(2752, 180.0, 0.5249)","(2152, 180.0, 1.07409)","(2152, 180.0, 1.07342)","(2752, 180.0, 0.5261)","(822, 180.0, 1.07714)","(6965, 180.0, 0.49805)","(2152, 180.0, 1.0741)","(1941, 180.0, 0.65835)","(1941, 180.0, 0.65949)","(822, 180.0, 1.07714)","(2190, 180.0, 0.46734)","(822, 180.0, 1.07714)","(752, 180.0, 1.33528)","(2752, 180.0, 0.52504)","(2152, 180.0, 1.0741)","(2152, 180.0, 1.07409)","(5730, 180.0, 0.8696)","(2152, 180.0, 1.07342)","(3771, 180.0, 1.11878)","(3061, 180.0, 0.33308)","(2152, 180.0, 1.07351)","(1298, 180.0, 0.52084)","(5886, 180.0, 0.29075)"
"(822, 179.0, 1.07714)","(822, 179.0, 1.07396)","(4173, 179.0, 0.20905)","(822, 179.0, 1.07396)","(822, 179.0, 1.07803)","(822, 179.0, 1.07396)","(822, 179.0, 1.07897)","(822, 179.0, 1.07396)","(822, 179.0, 1.07803)","(822, 179.0, 1.07714)","(822, 179.0, 1.07897)","(822, 179.0, 1.07714)","(822, 179.0, 1.07396)","(822, 179.0, 1.07803)","(3176, 179.0, 1.06577)","(3176, 179.0, 1.06516)","(3176, 179.0, 1.06183)","(822, 179.0, 1.07897)","(2134, 179.0, 0.33901)","(282, 179.0, 0.38348)","(822, 179.0, 1.07714)","(822, 179.0, 1.07396)","(463, 179.0, 0.5354)","(822, 179.0, 1.07897)","(822, 179.0, 1.07897)","(822, 179.0, 1.07714)","(1941, 179.0, 0.65608)","(822, 179.0, 1.07714)","(822, 179.0, 1.07396)","(822, 179.0, 1.07396)","(2752, 179.0, 0.5261)","(2752, 179.0, 0.52512)","(4075, 179.0, 0.90868)","(822, 179.0, 1.07897)","(822, 179.0, 1.07714)","(3176, 179.0, 1.06577)","(822, 179.0, 1.07714)","(822, 179.0, 1.07714)","(822, 179.0, 1.07897)","(3176, 179.0, 1.06577)","(2152, 179.0, 1.0741)","(822, 179.0, 1.07803)","(822, 179.0, 1.07897)","(6735, 179.0, 0.30314)","(7251, 179.0, 0.92174)","(822, 179.0, 1.07897)","(822, 179.0, 1.07803)","(822, 179.0, 1.07897)","(922, 179.0, 0.53955)","(1941, 179.0, 0.65949)","(822, 179.0, 1.07396)","(3176, 179.0, 1.06516)","(7146, 179.0, 0.45068)","(3176, 179.0, 1.06516)","(58, 179.0, 0.31801)","(1941, 179.0, 0.65835)","(1680, 179.0, 0.42723)","(4075, 179.0, 0.90843)","(822, 179.0, 1.07396)","(822, 179.0, 1.07897)","(425, 179.0, 0.35512)","(822, 179.0, 1.07803)","(1689, 179.0, 1.2189)","(6982, 179.0, 0.73159)","(2752, 179.0, 0.52504)","(1020, 179.0, 0.72999)","(4262, 179.0, 0.50143)"
