0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(654, 22.0, 0.6995057038439928)","(3563, 22.0, 0.8136931099142249)","(200, 22.0, 0.35851194987082874)","(4279, 22.0, 0.23487114602179834)","(2077, 22.0, 1.0384789365260954)","(3475, 22.0, 0.8250663538550255)","(5376, 22.0, 0.47825575424197087)","(6255, 22.0, 0.33450699130729045)","(6956, 22.0, 0.28855333171625686)","(4666, 22.0, 0.3906740797383991)","(613, 22.0, 0.9635557696564225)","(6672, 22.0, 0.3037911625988768)","(6672, 22.0, 0.3130880372582606)","(6672, 22.0, 0.30398326865388364)","(3475, 22.0, 0.8871934376765788)","(6672, 22.0, 0.2759402488486942)","(6672, 22.0, 0.3231669683208726)","(4666, 22.0, 0.4335246180141095)","(6291, 22.0, 0.9663665699494789)","(1043, 22.0, 0.9886849189516657)","(7232, 22.0, 0.43481486779139356)","(6569, 22.0, 0.3773830155117152)","(6881, 22.0, 0.46481965634442496)","(3563, 22.0, 0.6226759654321138)","(4279, 22.0, 0.19774561474209784)","(3431, 22.0, 0.5886489404832892)","(1746, 22.0, 1.2086171151125982)","(6956, 22.0, 0.31027785380806633)","(6956, 22.0, 0.39180006911716025)","(7165, 22.0, 0.28868718877786065)","(6255, 22.0, 0.394257415945981)","(6255, 22.0, 0.4233140817984635)","(5376, 22.0, 0.3839155565379792)","(4666, 22.0, 0.45479940974722133)","(4666, 22.0, 0.4623058723326294)","(1876, 22.0, 0.44633243193088207)","(7234, 22.0, 0.5561817791969617)","(70, 22.0, 0.9513802946413994)","(4666, 22.0, 0.4232457953690609)","(6594, 22.0, 0.2494571646128365)","(5421, 22.0, 0.46680090446782796)","(1681, 22.0, 0.8376285044980183)","(7234, 22.0, 0.49517201023859814)","(1770, 22.0, 0.9891811003592611)","(6445, 22.0, 1.06244424486142)","(4666, 22.0, 0.5110030211078533)","(7232, 22.0, 0.3992773005412134)","(1342, 22.0, 1.1829249197514873)","(4938, 22.0, 0.5505110246760169)","(7234, 22.0, 0.6716450506466418)","(7232, 22.0, 0.44557443786327044)","(7065, 22.0, 0.5451337809107833)","(2534, 22.0, 0.7187394183163253)","(6412, 22.0, 0.6041846407904686)","(2300, 22.0, 0.493325161095917)","(643, 22.0, 0.9841906283412721)","(985, 22.0, 0.402147016854263)","(2822, 22.0, 0.9911301806241781)","(6713, 22.0, 1.4069991979368313)","(6732, 22.0, 0.4572233980393273)","(4855, 22.0, 0.6742639020319369)","(6745, 22.0, 0.3109464570500844)","(6039, 22.0, 0.5753443241154038)","(5999, 22.0, 0.29039365492625446)","(6466, 22.0, 0.6592750822150263)","(1212, 22.0, 0.5464683923578324)","(724, 22.0, 0.8014274177162564)"
"(7165, 21.0, 0.2793715854061597)","(7232, 21.0, 0.2898481793398643)","(7287, 21.0, 0.3513241350905932)","(7234, 21.0, 0.5320620469133083)","(4279, 21.0, 0.2418312826592204)","(7165, 21.0, 0.21328890711582418)","(6569, 21.0, 0.31718098139393336)","(6866, 21.0, 0.5845108604957884)","(6745, 21.0, 0.6961774380916429)","(6956, 21.0, 0.31583886536698275)","(6680, 21.0, 0.3974497305891353)","(7165, 21.0, 0.2695223548032963)","(7165, 21.0, 0.2611136245637439)","(7165, 21.0, 0.26539154082215843)","(648, 21.0, 0.39127144379750683)","(6569, 21.0, 0.32536267438018596)","(6569, 21.0, 0.37252452401506575)","(1603, 21.0, 1.144251673484384)","(2590, 21.0, 0.931877689780633)","(5886, 21.0, 1.0701810005466434)","(3563, 21.0, 0.6165114005727963)","(7065, 21.0, 0.5828062607889183)","(2583, 21.0, 0.5366060905379385)","(7165, 21.0, 0.30404859948233426)","(6732, 21.0, 0.44993626634339223)","(2065, 21.0, 0.790568611695889)","(3572, 21.0, 0.7030228517751161)","(1681, 21.0, 0.6719751763723358)","(1681, 21.0, 0.5664680445154341)","(5376, 21.0, 0.3225710379402685)","(6799, 21.0, 0.4828074289124161)","(6799, 21.0, 0.47827122160348906)","(3745, 21.0, 0.5212583967846782)","(6956, 21.0, 0.3316160286577577)","(6956, 21.0, 0.332648266058032)","(853, 21.0, 0.4215522859109004)","(3475, 21.0, 0.8861514548441832)","(6732, 21.0, 0.4584157075966636)","(6745, 21.0, 0.7888829901976648)","(3475, 21.0, 0.9114264229389123)","(6149, 21.0, 0.9022405899228265)","(5376, 21.0, 0.5299847122935378)","(6732, 21.0, 0.39909996627655)","(3849, 21.0, 0.7642131485173375)","(492, 21.0, 1.0678155016212518)","(648, 21.0, 0.26830674074053346)","(1603, 21.0, 1.1264923955338373)","(3563, 21.0, 0.5665379600708107)","(2016, 21.0, 0.7393818751822429)","(5376, 21.0, 0.3379064642489206)","(4666, 21.0, 0.41837271078754035)","(6889, 21.0, 0.3805083634061161)","(3888, 21.0, 0.5423151408984911)","(3098, 21.0, 0.6437290442631723)","(4950, 21.0, 0.22544160179592515)","(2390, 21.0, 0.6737830110896738)","(3182, 21.0, 0.40477953167414965)","(7234, 21.0, 0.8709838625314879)","(6672, 21.0, 0.23208408487948115)","(6569, 21.0, 0.42837425922643113)","(3340, 21.0, 0.40330742151614324)","(3431, 21.0, 0.2957409493999774)","(115, 21.0, 0.26309168929877924)","(1266, 21.0, 0.1779916425606229)","(5192, 21.0, 1.4851671087519138)","(4513, 21.0, 0.49783605194419633)","(3794, 21.0, 1.0088525250480957)"
"(1603, 20.0, 1.0919431799471986)","(6672, 20.0, 0.24822948223602387)","(3627, 20.0, 0.5157427013131252)","(3563, 20.0, 0.6274907338427467)","(7234, 20.0, 0.5315574974931845)","(654, 20.0, 0.6354141340631917)","(6732, 20.0, 0.4011776834542737)","(5376, 20.0, 0.4877707073340928)","(2077, 20.0, 1.0627092264246587)","(6672, 20.0, 0.348924039302965)","(6672, 20.0, 0.3249684299434541)","(3030, 20.0, 0.9336748190577275)","(4279, 20.0, 0.2553510122255252)","(3030, 20.0, 0.9305963403680263)","(4666, 20.0, 0.4698656060315391)","(3475, 20.0, 0.9219517100937584)","(3475, 20.0, 0.8969551428123548)","(654, 20.0, 0.7920323747080762)","(345, 20.0, 1.020019704351023)","(2875, 20.0, 1.039187367731041)","(654, 20.0, 0.73661912492033)","(7165, 20.0, 0.3362303946573723)","(207, 20.0, 0.3866068032451752)","(4666, 20.0, 0.42710873308060276)","(3563, 20.0, 0.7369343698641069)","(7165, 20.0, 0.3343256755834361)","(6956, 20.0, 0.29564474883000386)","(648, 20.0, 0.24678462273600035)","(648, 20.0, 0.2562046635425718)","(4666, 20.0, 0.5856705398232792)","(7187, 20.0, 0.3636130735537043)","(7187, 20.0, 0.37706864764560055)","(3092, 20.0, 1.1878616313261685)","(6732, 20.0, 0.3622082675525677)","(6732, 20.0, 0.363626510500387)","(7234, 20.0, 0.528042797943502)","(5200, 20.0, 0.46090862313580133)","(7234, 20.0, 0.43330368229748745)","(70, 20.0, 0.9442535926669969)","(2716, 20.0, 0.3585226676503176)","(2924, 20.0, 0.3585153952660213)","(6672, 20.0, 0.31155180080403266)","(7232, 20.0, 0.4030462197855674)","(3926, 20.0, 0.7525681922682096)","(6875, 20.0, 1.1005325316053558)","(6672, 20.0, 0.4682504304851573)","(3475, 20.0, 0.9789681897575964)","(4938, 20.0, 0.5505110246760169)","(6487, 20.0, 0.7937343781656948)","(7065, 20.0, 0.5947106690688204)","(3475, 20.0, 0.896615272031882)","(1681, 20.0, 0.8638671341549375)","(729, 20.0, 0.5401892235127107)","(6466, 20.0, 0.3223461270829364)","(2019, 20.0, 0.29675634082579017)","(7165, 20.0, 0.34864870974558465)","(532, 20.0, 0.7218807473597598)","(819, 20.0, 0.7997440296074949)","(2565, 20.0, 1.1449540543220067)","(5376, 20.0, 0.42902613831816666)","(4863, 20.0, 0.40606731123053974)","(6889, 20.0, 0.5838597320863976)","(52, 20.0, 0.2985431392574501)","(2461, 20.0, 0.27518411985692154)","(7206, 20.0, 1.0047743975786951)","(4070, 20.0, 0.45334918364070353)","(7242, 20.0, 0.794422750993398)"
"(1020, 19.0, 0.7251886650245294)","(3475, 19.0, 1.0345496723868288)","(3969, 19.0, 0.42942913129670685)","(5200, 19.0, 0.4532412372449321)","(3563, 19.0, 0.6152851957582915)","(6745, 19.0, 0.5707269875536116)","(2716, 19.0, 0.32658161874443786)","(6569, 19.0, 0.3077925166235127)","(6732, 19.0, 0.3970029242840936)","(6732, 19.0, 0.3774413156553308)","(7165, 19.0, 0.2645514038172463)","(4279, 19.0, 0.2446526305694503)","(3572, 19.0, 0.6430109519754895)","(4279, 19.0, 0.2481379797266614)","(6594, 19.0, 0.39763128005005166)","(648, 19.0, 0.3939556621239113)","(648, 19.0, 0.40770121792547354)","(6672, 19.0, 0.2842088231244209)","(3249, 19.0, 1.1562095404990733)","(1083, 19.0, 0.7307807891943683)","(1603, 19.0, 1.0862129644647802)","(1681, 19.0, 0.747351349832168)","(2833, 19.0, 0.8403351051231944)","(6956, 19.0, 0.2973735508132408)","(7234, 19.0, 0.463026005148324)","(1020, 19.0, 0.6260857967642108)","(6210, 19.0, 0.6090982897855378)","(7065, 19.0, 0.5828129656308553)","(7065, 19.0, 0.6723594076339913)","(1020, 19.0, 0.48834937413381757)","(3349, 19.0, 1.2749860106734574)","(3349, 19.0, 1.2466133016608887)","(2166, 19.0, 0.4535490904726113)","(1603, 19.0, 1.0373212506882374)","(1603, 19.0, 1.0462094760491571)","(3475, 19.0, 0.8975164427434188)","(2077, 19.0, 1.0005860161586064)","(7232, 19.0, 0.3434223692461262)","(7234, 19.0, 0.43957528580736915)","(6732, 19.0, 0.29680520416444867)","(2016, 19.0, 0.9480018813822523)","(70, 19.0, 0.9152711114548612)","(654, 19.0, 0.7579906078996183)","(1992, 19.0, 0.7101162957048694)","(3589, 19.0, 0.2451614766427009)","(70, 19.0, 0.7213304088403016)","(4279, 19.0, 0.17639884680181564)","(2016, 19.0, 0.7393818751822429)","(4279, 19.0, 0.43202689731924065)","(6210, 19.0, 0.6286470859745426)","(7165, 19.0, 0.2816140995064093)","(492, 19.0, 1.0244780415415085)","(492, 19.0, 0.8363556657448479)","(6876, 19.0, 0.6731996038983139)","(3239, 19.0, 0.509246436728145)","(744, 19.0, 0.5659396081907405)","(2552, 19.0, 0.43423802143794815)","(3469, 19.0, 0.7190636447495632)","(2382, 19.0, 1.3450662408164424)","(7165, 19.0, 0.19906409060984673)","(1891, 19.0, 0.4669718438157344)","(1733, 19.0, 0.610502749831645)","(7304, 19.0, 0.27507105805243376)","(1635, 19.0, 1.2206691068397106)","(5010, 19.0, 1.1008358268085143)","(5128, 19.0, 0.36118440101762633)","(6184, 19.0, 1.0314898919989077)"
"(3563, 18.0, 0.5992531676422705)","(4279, 18.0, 0.20891519478868792)","(1794, 18.0, 0.30565589389526077)","(6956, 18.0, 0.284025661182267)","(5200, 18.0, 0.4430845101571673)","(1733, 18.0, 0.3867865338777627)","(1337, 18.0, 0.9050759796991469)","(6732, 18.0, 0.3937597045704136)","(4279, 18.0, 0.2172241652442728)","(2077, 18.0, 1.0747329462503896)","(3030, 18.0, 0.9167608948764909)","(3572, 18.0, 0.6442463172356289)","(7232, 18.0, 0.4198847563755078)","(3572, 18.0, 0.6392897366288872)","(6255, 18.0, 0.3629403605562094)","(4666, 18.0, 0.45467150455336736)","(4666, 18.0, 0.4753560289867866)","(4279, 18.0, 0.20707849367056808)","(7275, 18.0, 0.6404065099755513)","(6445, 18.0, 0.38043802183708886)","(7234, 18.0, 0.5372471855557571)","(3475, 18.0, 0.8859259441069711)","(4017, 18.0, 0.851534328682144)","(6594, 18.0, 0.31187465935541137)","(6956, 18.0, 0.2876709632899094)","(2077, 18.0, 0.9550890276239458)","(7234, 18.0, 0.5553014541989859)","(7187, 18.0, 0.3960200283016314)","(7187, 18.0, 0.5291273204296467)","(3431, 18.0, 0.41043449207498695)","(7228, 18.0, 0.4026341363082744)","(7228, 18.0, 0.39453230681940177)","(2924, 18.0, 0.2868646544427058)","(7165, 18.0, 0.2965807218965416)","(7165, 18.0, 0.2983008425422484)","(5200, 18.0, 0.4756899352330046)","(1603, 18.0, 1.0401498417916575)","(1603, 18.0, 1.1471351718725686)","(3563, 18.0, 0.729650851910887)","(654, 18.0, 0.7484229805565571)","(6412, 18.0, 0.37058729557656384)","(4279, 18.0, 0.2107425737369712)","(3475, 18.0, 0.8946510726400393)","(7133, 18.0, 0.5437212168574073)","(1260, 18.0, 0.22027441423401303)","(6732, 18.0, 0.3649118059258711)","(6672, 18.0, 0.2424099204570414)","(6487, 18.0, 0.7937343781656948)","(6836, 18.0, 0.93772969614206)","(1163, 18.0, 0.8565626515662061)","(6732, 18.0, 0.376398152824767)","(5376, 18.0, 0.6143622811455316)","(5200, 18.0, 0.47719971226005947)","(1767, 18.0, 0.5078543765020885)","(5106, 18.0, 0.482883278671267)","(6956, 18.0, 0.47172730277524216)","(4619, 18.0, 0.5522158880974196)","(6828, 18.0, 0.7543911248835647)","(6745, 18.0, 0.7427747341540297)","(70, 18.0, 0.7424197347525671)","(6621, 18.0, 0.8600309953232306)","(7165, 18.0, 0.2939832661088043)","(3886, 18.0, 0.5786738238671815)","(1491, 18.0, 0.21166035587705123)","(6435, 18.0, 0.812600044867411)","(5529, 18.0, 0.9222277305107871)","(4149, 18.0, 0.9921876054652041)"
"(6594, 17.0, 0.37361033253398424)","(4666, 17.0, 0.44890635126355205)","(4285, 17.0, 0.47093583493340796)","(7165, 17.0, 0.2844656958268955)","(6956, 17.0, 0.29686497963538516)","(6732, 17.0, 0.42570053387445794)","(6460, 17.0, 0.9453187911853171)","(2716, 17.0, 0.34299944677864014)","(5376, 17.0, 0.49595302023732735)","(3475, 17.0, 1.028022487693483)","(4279, 17.0, 0.2604703864870486)","(7232, 17.0, 0.41489891410911295)","(6435, 17.0, 0.8523964194408473)","(7232, 17.0, 0.41243614249632293)","(4279, 17.0, 0.2866367327658324)","(6594, 17.0, 0.3959910442106194)","(6594, 17.0, 0.40498182467022575)","(5376, 17.0, 0.5702240787880328)","(1043, 17.0, 0.9886849189516657)","(3092, 17.0, 0.8361646234915789)","(3475, 17.0, 0.9358529534000426)","(1603, 17.0, 1.0317058891345494)","(3342, 17.0, 0.877321698403366)","(7232, 17.0, 0.44468127340598157)","(654, 17.0, 0.8081278500066906)","(1733, 17.0, 0.48119616792009845)","(1681, 17.0, 0.7623704890840592)","(70, 17.0, 0.7356295586068426)","(70, 17.0, 0.6205348019847112)","(6799, 17.0, 0.550450041165257)","(1733, 17.0, 0.38735517058927776)","(1733, 17.0, 0.3933338641160592)","(6824, 17.0, 1.2323306763210378)","(3475, 17.0, 0.8838950323222164)","(3475, 17.0, 0.8940229924095184)","(2077, 17.0, 1.0171384932472813)","(4279, 17.0, 0.28316713691325995)","(6672, 17.0, 0.2552046231921017)","(7232, 17.0, 0.3462998820948562)","(6889, 17.0, 0.4420061712934835)","(5900, 17.0, 0.4927003694207736)","(2725, 17.0, 1.1652718230524337)","(6672, 17.0, 0.2807271639545118)","(1456, 17.0, 0.6586317393896896)","(5865, 17.0, 0.7303296175457697)","(7165, 17.0, 0.30615125564229406)","(654, 17.0, 0.8222727099545435)","(4279, 17.0, 0.43202689731924065)","(3637, 17.0, 1.0538898831982242)","(1746, 17.0, 1.1435776018320647)","(5200, 17.0, 0.43667671851765943)","(2716, 17.0, 0.3931725609794093)","(3267, 17.0, 1.0304040410466788)","(7232, 17.0, 0.7346120406405439)","(6299, 17.0, 0.4068956755979504)","(7206, 17.0, 0.7971704835880686)","(790, 17.0, 0.5497746857722737)","(7019, 17.0, 0.846113717925708)","(6732, 17.0, 0.35492326505312083)","(7234, 17.0, 0.5057601181459783)","(6896, 17.0, 0.64606711693394)","(2202, 17.0, 0.6452721499894443)","(5223, 17.0, 0.570205472526925)","(5593, 17.0, 0.40655346929138014)","(1733, 17.0, 0.4637891832223711)","(6029, 17.0, 0.7577958112436763)","(1563, 17.0, 1.1376816879119591)"
"(4279, 16.0, 0.26928557256458124)","(2725, 16.0, 1.2109629690791535)","(5546, 16.0, 0.35956153688380554)","(1603, 16.0, 1.068118502918737)","(7165, 16.0, 0.28749073168617195)","(7232, 16.0, 0.4571875557255923)","(4666, 16.0, 0.41806281546148844)","(1337, 16.0, 0.9215970837577058)","(1603, 16.0, 1.0940720502754466)","(7165, 16.0, 0.38002584811562456)","(3572, 16.0, 0.6534823613293455)","(6435, 16.0, 0.8620423877126288)","(492, 16.0, 0.9278695126880253)","(6435, 16.0, 0.8585641044724126)","(6956, 16.0, 0.31498306326229636)","(6255, 16.0, 0.3170094359063569)","(6255, 16.0, 0.3743633197247437)","(7165, 16.0, 0.32372456041549863)","(5886, 16.0, 1.0701810005466434)","(6745, 16.0, 0.35800675536502125)","(6672, 16.0, 0.32000459795432085)","(7234, 16.0, 0.6116216717416771)","(4060, 16.0, 0.7624322185056543)","(7234, 16.0, 0.5417088327055778)","(7165, 16.0, 0.3149559571035547)","(6937, 16.0, 0.8513323774589315)","(70, 16.0, 0.8318967287348429)","(1163, 16.0, 0.8365246438905041)","(1163, 16.0, 0.8171742050479239)","(6672, 16.0, 0.49801800865535645)","(6487, 16.0, 0.9049002380360133)","(6487, 16.0, 0.8877320432115361)","(11, 16.0, 0.8941816313032828)","(6672, 16.0, 0.4361102207019159)","(6672, 16.0, 0.4490417641565981)","(1603, 16.0, 1.0519483250542985)","(1855, 16.0, 0.5961037698108194)","(5376, 16.0, 0.5829127688275999)","(6460, 16.0, 1.036161135275912)","(7232, 16.0, 0.525310364544512)","(2725, 16.0, 1.085448900662967)","(7165, 16.0, 0.31926468253812984)","(5376, 16.0, 0.4701005606772954)","(6568, 16.0, 0.6205710983694679)","(4535, 16.0, 1.0611127265839941)","(5376, 16.0, 0.35520005146202616)","(853, 16.0, 0.39741395825617426)","(6836, 16.0, 0.93772969614206)","(3030, 16.0, 0.7375060562831882)","(1681, 16.0, 0.6834550367719148)","(6672, 16.0, 0.3242702687222025)","(6430, 16.0, 0.835338043653701)","(6799, 16.0, 0.41959714148056265)","(6713, 16.0, 1.2380578611512516)","(2502, 16.0, 0.430061740707439)","(7285, 16.0, 0.5595461863289016)","(6323, 16.0, 0.4671325204921707)","(4468, 16.0, 0.8197575107814367)","(6836, 16.0, 0.8748174367200744)","(1603, 16.0, 0.9183171636512089)","(2417, 16.0, 0.5388952801024209)","(1652, 16.0, 0.5161284041321501)","(6572, 16.0, 0.24849224455812768)","(4908, 16.0, 0.4341341183074321)","(7234, 16.0, 0.6968159864114187)","(4442, 16.0, 0.5197457299931899)","(4778, 16.0, 0.8337025446825768)"
"(5376, 15.0, 0.47308264526599975)","(6956, 15.0, 0.33650716967611505)","(3929, 15.0, 0.581859929791658)","(6672, 15.0, 0.3152086802991787)","(1603, 15.0, 1.0574228012419973)","(2725, 15.0, 1.006045042134681)","(2016, 15.0, 0.9578377807092383)","(3563, 15.0, 0.6487467658418026)","(70, 15.0, 0.8740112430070792)","(853, 15.0, 0.31803231741728205)","(7232, 15.0, 0.4355506395620482)","(492, 15.0, 0.9376474573914494)","(3380, 15.0, 0.9388025626921391)","(492, 15.0, 0.9329392079647968)","(5376, 15.0, 0.49949228504619686)","(4279, 15.0, 0.2507860067624264)","(4279, 15.0, 0.30223830459256185)","(853, 15.0, 0.42376068166022746)","(2875, 15.0, 1.039187367731041)","(2541, 15.0, 0.5114883266835433)","(7165, 15.0, 0.2968468994935496)","(7232, 15.0, 0.5159780841557579)","(4450, 15.0, 0.8446353039794732)","(3431, 15.0, 0.6086205875652178)","(4666, 15.0, 0.42331674939618846)","(1603, 15.0, 1.0463162762859937)","(1163, 15.0, 0.8826214901663654)","(6594, 15.0, 0.34218470065275364)","(6594, 15.0, 0.37116658375642186)","(273, 15.0, 0.5271174273231395)","(2716, 15.0, 0.20665213810229138)","(2716, 15.0, 0.1968084626719875)","(2257, 15.0, 0.6239964257457994)","(70, 15.0, 0.7844827998250589)","(70, 15.0, 0.7962579713045018)","(4279, 15.0, 0.269101831247729)","(3431, 15.0, 0.5957744682448453)","(654, 15.0, 0.8309661404700636)","(654, 15.0, 0.799921301495869)","(6569, 15.0, 0.358829951126102)","(6649, 15.0, 0.30796519063483696)","(7065, 15.0, 0.5081441300338916)","(7165, 15.0, 0.27525803285119144)","(2146, 15.0, 0.8635146300826536)","(4872, 15.0, 0.35834530338072873)","(3475, 15.0, 0.817142963993499)","(70, 15.0, 0.9215633097033042)","(3637, 15.0, 1.0538898831982242)","(6745, 15.0, 0.4635729420909601)","(2065, 15.0, 0.7377066984167213)","(4279, 15.0, 0.2544514088188483)","(6255, 15.0, 0.30287077847126176)","(2565, 15.0, 0.9733676098298792)","(654, 15.0, 0.5079774874266823)","(5347, 15.0, 0.4068848265422446)","(6866, 15.0, 0.6516481368078255)","(4642, 15.0, 0.3699568465196097)","(5834, 15.0, 0.8500373114408283)","(5200, 15.0, 0.4784681375708966)","(2077, 15.0, 1.0456398222459433)","(3825, 15.0, 0.7084985882719409)","(6672, 15.0, 0.589165023021564)","(4847, 15.0, 0.49085125768827736)","(5372, 15.0, 0.350782680740003)","(273, 15.0, 0.3171847513265323)","(2491, 15.0, 0.45690712825053836)","(3392, 15.0, 0.8350738094898668)"
"(6956, 14.0, 0.2953374046113561)","(7165, 14.0, 0.3590045220406557)","(5664, 14.0, 0.2624682838332385)","(3475, 14.0, 0.9167072969771954)","(6672, 14.0, 0.3101020057080196)","(1603, 14.0, 0.9814068684303736)","(3572, 14.0, 0.6638907145665369)","(6460, 14.0, 0.9620424843855484)","(7165, 14.0, 0.29782580785894064)","(4279, 14.0, 0.21498065957211726)","(6435, 14.0, 0.8444235913797705)","(3380, 14.0, 0.9419880650073564)","(648, 14.0, 0.3130600298231685)","(3380, 14.0, 0.9413049297775928)","(7232, 14.0, 0.3705934898182526)","(6956, 14.0, 0.31846289632471025)","(6956, 14.0, 0.33801695830638306)","(2077, 14.0, 1.05520088712156)","(1083, 14.0, 0.7307807891943683)","(823, 14.0, 0.9579297947484796)","(2077, 14.0, 1.0258431274143516)","(654, 14.0, 0.720190723552763)","(1997, 14.0, 0.5240708291930642)","(5376, 14.0, 0.46098174944898307)","(6594, 14.0, 0.43461271569843835)","(654, 14.0, 0.6348008009682065)","(7065, 14.0, 0.5345727843195709)","(6861, 14.0, 0.35487433764882487)","(6861, 14.0, 0.46859687678381146)","(6889, 14.0, 0.5047577782580839)","(2534, 14.0, 0.6077003741957324)","(2534, 14.0, 0.5941697653951653)","(3986, 14.0, 0.4180479906285079)","(2077, 14.0, 0.9585990071138996)","(2077, 14.0, 0.939550678420545)","(1855, 14.0, 0.612044621788914)","(2725, 14.0, 1.0627469422889948)","(7165, 14.0, 0.32551963214335294)","(2382, 14.0, 1.3176109208847577)","(1733, 14.0, 0.42452776517080515)","(6364, 14.0, 0.38718730036744287)","(7234, 14.0, 0.5110109952894836)","(4279, 14.0, 0.22857638526943)","(6736, 14.0, 0.7439897946894677)","(2924, 14.0, 0.527517853254888)","(2077, 14.0, 0.9375110041606245)","(7234, 14.0, 0.4791668686862932)","(3030, 14.0, 0.7375060562831882)","(5873, 14.0, 0.28277856088258235)","(7232, 14.0, 0.5611791507692798)","(6956, 14.0, 0.2869138960874473)","(2077, 14.0, 1.049778867365257)","(5546, 14.0, 0.4099345168540414)","(4279, 14.0, 0.6184712262064975)","(3226, 14.0, 0.9763788344286825)","(70, 14.0, 0.7652729274268247)","(2689, 14.0, 0.35282485670123404)","(4876, 14.0, 0.9433137129809795)","(654, 14.0, 0.8320164095122099)","(853, 14.0, 0.5277448072102784)","(3625, 14.0, 0.24960025290451943)","(7234, 14.0, 0.7510879998721854)","(3890, 14.0, 0.3125011088884594)","(4938, 14.0, 0.460547396157163)","(6430, 14.0, 0.7688649968381724)","(2550, 14.0, 0.389365110443616)","(334, 14.0, 0.6456662684026951)"
"(6672, 13.0, 0.3663794248958586)","(6594, 13.0, 0.4961066507212321)","(6542, 13.0, 0.693938016850559)","(853, 13.0, 0.3890428413062501)","(3475, 13.0, 0.9075216679979287)","(6594, 13.0, 0.34022874424365096)","(7232, 13.0, 0.41348259493575135)","(7285, 13.0, 0.561484191754042)","(853, 13.0, 0.3919680076766732)","(5376, 13.0, 0.538045718990069)","(492, 13.0, 0.9233835311740552)","(648, 13.0, 0.31742446755289266)","(5421, 13.0, 0.44841947738000704)","(648, 13.0, 0.31934408407616954)","(70, 13.0, 0.842648156143959)","(5376, 13.0, 0.527063261207254)","(5376, 13.0, 0.515922391225435)","(6732, 13.0, 0.43202769325896834)","(6445, 13.0, 0.38043802183708886)","(215, 13.0, 1.010749659874939)","(5376, 13.0, 0.48879905914948324)","(6672, 13.0, 0.365683743583889)","(6596, 13.0, 0.8271216676774589)","(654, 13.0, 0.7404074988727436)","(853, 13.0, 0.4178357105250422)","(5376, 13.0, 0.37682796608132424)","(7165, 13.0, 0.30285714326548036)","(1488, 13.0, 0.9838862856593384)","(1488, 13.0, 0.9081504141232095)","(6732, 13.0, 0.45916070251215363)","(492, 13.0, 0.8359629150943347)","(492, 13.0, 0.8252429792172892)","(1866, 13.0, 1.2959495108838923)","(5376, 13.0, 0.39368144745712635)","(5376, 13.0, 0.40492335265461243)","(3431, 13.0, 0.6083144762000224)","(6412, 13.0, 0.2757711231096318)","(3475, 13.0, 0.9970845690410791)","(3475, 13.0, 1.0009923953815225)","(6861, 13.0, 0.29633245039734346)","(3168, 13.0, 1.0337046834028105)","(6594, 13.0, 0.3932316950575682)","(2077, 13.0, 1.0855401639550493)","(7218, 13.0, 0.5204320246190994)","(639, 13.0, 0.21394715215525517)","(4279, 13.0, 0.39665074168190817)","(7165, 13.0, 0.3639164806039128)","(6745, 13.0, 0.4635729420909601)","(216, 13.0, 0.4404550475037784)","(70, 13.0, 0.7448992096382359)","(853, 13.0, 0.3922964357992637)","(853, 13.0, 0.5745618794746178)","(7234, 13.0, 0.41860769938827475)","(3431, 13.0, 0.34956570880995086)","(1000, 13.0, 0.5078786723424331)","(6460, 13.0, 0.8217802486071377)","(6170, 13.0, 0.3261389162258593)","(6126, 13.0, 0.8128467506684892)","(4666, 13.0, 0.42264662611034093)","(4279, 13.0, 0.33680826423036236)","(2549, 13.0, 0.6799501571806569)","(6594, 13.0, 0.4230485007088431)","(4389, 13.0, 0.43897753942011686)","(4989, 13.0, 0.12917031600067513)","(70, 13.0, 0.8012415733837819)","(5805, 13.0, 0.7301566391482773)","(7262, 13.0, 0.8615716105774733)"
