0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(2752, 190.0, 0.52576)","(5167, 190.0, 0.64454)","(2752, 190.0, 0.52475)","(2752, 190.0, 0.52545)","(1516, 190.0, 1.03992)","(765, 190.0, 0.77324)","(765, 190.0, 0.77321)","(2752, 190.0, 0.52576)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52545)","(2752, 190.0, 0.52576)","(4428, 190.0, 1.12628)","(2752, 190.0, 0.52576)","(301, 190.0, 0.29598)","(301, 190.0, 0.29577)","(301, 190.0, 0.29536)","(301, 190.0, 0.29558)","(2752, 190.0, 0.52475)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52545)","(2752, 190.0, 0.52506)","(2339, 190.0, 0.41546)","(2339, 190.0, 0.41569)","(2752, 190.0, 0.52545)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52475)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52545)","(2752, 190.0, 0.52576)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52576)","(2752, 190.0, 0.52576)","(2752, 190.0, 0.52506)","(2752, 190.0, 0.52545)","(4428, 190.0, 1.12208)","(301, 190.0, 0.29558)","(2752, 190.0, 0.52576)","(7254, 190.0, 0.33506)","(2752, 190.0, 0.52475)","(3116, 190.0, 1.36281)","(2752, 190.0, 0.52576)","(2752, 190.0, 0.52506)","(3116, 190.0, 1.36281)","(2752, 190.0, 0.52475)","(4351, 190.0, 0.82547)","(2752, 190.0, 0.52475)","(3116, 190.0, 1.36117)","(3116, 190.0, 1.36178)","(2752, 190.0, 0.52506)","(4428, 190.0, 1.12554)","(2752, 190.0, 0.52475)","(4428, 190.0, 1.12208)","(2752, 190.0, 0.52545)","(2752, 190.0, 0.52506)","(765, 190.0, 0.7728)","(765, 190.0, 0.77321)","(2752, 190.0, 0.52475)","(2944, 190.0, 0.46011)","(2752, 190.0, 0.52576)","(4428, 190.0, 1.12208)","(7067, 190.0, 0.90578)","(7205, 190.0, 0.30286)","(2675, 190.0, 0.1962)","(3631, 190.0, 0.40142)","(765, 190.0, 0.7728)","(452, 190.0, 0.20908)","(721, 190.0, 0.32576)"
"(4428, 189.0, 1.12628)","(3293, 189.0, 0.44831)","(4428, 189.0, 1.12539)","(4428, 189.0, 1.12554)","(2058, 189.0, 0.22982)","(4428, 189.0, 1.12539)","(4428, 189.0, 1.12554)","(3116, 189.0, 1.36281)","(3116, 189.0, 1.35868)","(3116, 189.0, 1.36178)","(3116, 189.0, 1.36281)","(2752, 189.0, 0.52576)","(4428, 189.0, 1.12628)","(4428, 189.0, 1.12628)","(4428, 189.0, 1.12539)","(4428, 189.0, 1.12208)","(4428, 189.0, 1.12554)","(4428, 189.0, 1.12539)","(4428, 189.0, 1.12208)","(4428, 189.0, 1.12554)","(4428, 189.0, 1.12208)","(1675, 189.0, 0.22442)","(1675, 189.0, 0.21888)","(4428, 189.0, 1.12554)","(4428, 189.0, 1.12208)","(4428, 189.0, 1.12539)","(4428, 189.0, 1.12208)","(2058, 189.0, 0.23268)","(2058, 189.0, 0.22982)","(4428, 189.0, 1.12628)","(4428, 189.0, 1.12208)","(4428, 189.0, 1.12628)","(3116, 189.0, 1.36281)","(3116, 189.0, 1.35868)","(4428, 189.0, 1.12554)","(2752, 189.0, 0.52506)","(1516, 189.0, 1.03992)","(4428, 189.0, 1.12628)","(2752, 189.0, 0.52545)","(4428, 189.0, 1.12539)","(2752, 189.0, 0.52576)","(4428, 189.0, 1.12628)","(4428, 189.0, 1.12208)","(2752, 189.0, 0.52576)","(3116, 189.0, 1.36117)","(3117, 189.0, 0.52811)","(4428, 189.0, 1.12539)","(1516, 189.0, 1.03993)","(1516, 189.0, 1.03992)","(3116, 189.0, 1.35868)","(3013, 189.0, 1.0706)","(4428, 189.0, 1.12539)","(2752, 189.0, 0.52506)","(4428, 189.0, 1.12554)","(3116, 189.0, 1.35868)","(3116, 189.0, 1.36281)","(3116, 189.0, 1.36178)","(3116, 189.0, 1.36117)","(2261, 189.0, 1.40118)","(765, 189.0, 0.7728)","(3116, 189.0, 1.35868)","(3408, 189.0, 0.25277)","(6680, 189.0, 0.35823)","(3013, 189.0, 1.0706)","(6893, 189.0, 0.4573)","(3116, 189.0, 1.36281)","(3898, 189.0, 0.37244)","(1324, 189.0, 0.47829)"
"(3116, 188.0, 1.36281)","(3544, 188.0, 0.31493)","(3116, 188.0, 1.36117)","(3116, 188.0, 1.36178)","(4292, 188.0, 0.47714)","(3116, 188.0, 1.36117)","(3116, 188.0, 1.36178)","(4428, 188.0, 1.12628)","(4428, 188.0, 1.12208)","(1516, 188.0, 1.03992)","(4428, 188.0, 1.12628)","(3116, 188.0, 1.36281)","(3116, 188.0, 1.36281)","(1552, 188.0, 0.94997)","(1552, 188.0, 0.94857)","(1552, 188.0, 0.94775)","(1552, 188.0, 0.94928)","(3116, 188.0, 1.36117)","(3116, 188.0, 1.35868)","(3116, 188.0, 1.36178)","(3116, 188.0, 1.35868)","(4428, 188.0, 1.12628)","(4428, 188.0, 1.12208)","(3116, 188.0, 1.36178)","(3116, 188.0, 1.35868)","(3116, 188.0, 1.36117)","(3116, 188.0, 1.35868)","(6852, 188.0, 1.06758)","(6852, 188.0, 1.07074)","(3116, 188.0, 1.36281)","(3116, 188.0, 1.35868)","(3116, 188.0, 1.36281)","(1516, 188.0, 1.0408)","(1516, 188.0, 1.03638)","(3116, 188.0, 1.36178)","(3116, 188.0, 1.35868)","(3116, 188.0, 1.36178)","(3116, 188.0, 1.36281)","(2261, 188.0, 1.40194)","(3116, 188.0, 1.36117)","(4428, 188.0, 1.12628)","(3116, 188.0, 1.36281)","(3116, 188.0, 1.35868)","(4428, 188.0, 1.12628)","(4428, 188.0, 1.12539)","(1717, 188.0, 0.23163)","(3116, 188.0, 1.36117)","(301, 188.0, 0.29577)","(301, 188.0, 0.29558)","(4428, 188.0, 1.12208)","(2058, 188.0, 0.22982)","(3116, 188.0, 1.36117)","(3116, 188.0, 1.35868)","(3116, 188.0, 1.36178)","(4428, 188.0, 1.12208)","(2752, 188.0, 0.52576)","(2752, 188.0, 0.52545)","(1516, 188.0, 1.03993)","(2058, 188.0, 0.22992)","(2339, 188.0, 0.41546)","(2339, 188.0, 0.41569)","(2461, 188.0, 0.28336)","(1552, 188.0, 0.94775)","(7254, 188.0, 0.33506)","(6687, 188.0, 0.46171)","(2752, 188.0, 0.52576)","(630, 188.0, 0.80787)","(2271, 188.0, 0.56847)"
"(1516, 187.0, 1.0408)","(6020, 187.0, 0.30233)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.03992)","(3116, 187.0, 1.36178)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.03992)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.03638)","(4428, 187.0, 1.12554)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.0408)","(3116, 187.0, 1.36281)","(3116, 187.0, 1.36117)","(3116, 187.0, 1.35868)","(3116, 187.0, 1.36178)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.03992)","(1516, 187.0, 1.03638)","(3771, 187.0, 1.1195)","(3771, 187.0, 1.11546)","(1516, 187.0, 1.03992)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.03638)","(645, 187.0, 0.95926)","(645, 187.0, 0.96306)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.0408)","(4428, 187.0, 1.12628)","(4428, 187.0, 1.12208)","(1516, 187.0, 1.03992)","(1516, 187.0, 1.03638)","(4428, 187.0, 1.12554)","(1516, 187.0, 1.0408)","(3013, 187.0, 1.0706)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.03993)","(7249, 187.0, 0.40706)","(1516, 187.0, 1.03993)","(2261, 187.0, 1.40118)","(2261, 187.0, 1.40194)","(1516, 187.0, 1.03638)","(7218, 187.0, 0.56054)","(1516, 187.0, 1.03993)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.03992)","(1516, 187.0, 1.03638)","(1516, 187.0, 1.0408)","(1516, 187.0, 1.03992)","(4428, 187.0, 1.12539)","(3116, 187.0, 1.36117)","(1886, 187.0, 1.04421)","(2058, 187.0, 0.23268)","(3992, 187.0, 0.14233)","(3521, 187.0, 0.49254)","(7127, 187.0, 0.40509)","(6183, 187.0, 0.29632)","(6725, 187.0, 0.65382)","(2779, 187.0, 0.32844)","(5048, 187.0, 0.39917)"
"(2058, 186.0, 0.22924)","(3268, 186.0, 0.37324)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.22982)","(7124, 186.0, 0.31765)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.22982)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.23268)","(7124, 186.0, 0.31765)","(7124, 186.0, 0.31639)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.22924)","(1516, 186.0, 1.0408)","(1516, 186.0, 1.03993)","(1516, 186.0, 1.03638)","(1516, 186.0, 1.03992)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22982)","(2058, 186.0, 0.23268)","(2532, 186.0, 0.20188)","(2532, 186.0, 0.20483)","(2058, 186.0, 0.22982)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.23268)","(1516, 186.0, 1.03638)","(1516, 186.0, 1.03992)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22924)","(7124, 186.0, 0.31639)","(7124, 186.0, 0.32061)","(2058, 186.0, 0.22982)","(2058, 186.0, 0.23268)","(7124, 186.0, 0.31765)","(2058, 186.0, 0.22924)","(6680, 186.0, 0.35402)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.22992)","(6493, 186.0, 0.4462)","(2058, 186.0, 0.22992)","(4428, 186.0, 1.12539)","(4428, 186.0, 1.12554)","(2058, 186.0, 0.23268)","(1516, 186.0, 1.03992)","(2058, 186.0, 0.22992)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22982)","(2058, 186.0, 0.23268)","(2058, 186.0, 0.22924)","(2058, 186.0, 0.22982)","(7124, 186.0, 0.31869)","(7124, 186.0, 0.31869)","(7124, 186.0, 0.31639)","(1516, 186.0, 1.03638)","(838, 186.0, 0.71951)","(452, 186.0, 0.20952)","(2532, 186.0, 0.20262)","(546, 186.0, 0.29618)","(1516, 186.0, 1.0408)","(6124, 186.0, 0.26811)","(5016, 186.0, 0.58713)"
"(6297, 185.0, 0.55838)","(876, 185.0, 0.49331)","(2261, 185.0, 1.40118)","(1552, 185.0, 0.94928)","(2339, 185.0, 0.41585)","(1552, 185.0, 0.94857)","(1552, 185.0, 0.94928)","(7124, 185.0, 0.31639)","(7124, 185.0, 0.32061)","(4292, 185.0, 0.47714)","(2058, 185.0, 0.22924)","(1552, 185.0, 0.94997)","(7124, 185.0, 0.31639)","(7124, 185.0, 0.31639)","(7124, 185.0, 0.31869)","(7124, 185.0, 0.32061)","(7124, 185.0, 0.31765)","(1552, 185.0, 0.94857)","(1552, 185.0, 0.94775)","(1552, 185.0, 0.94928)","(1552, 185.0, 0.94775)","(1619, 185.0, 0.22454)","(1619, 185.0, 0.22864)","(2261, 185.0, 1.40194)","(1552, 185.0, 0.94775)","(1552, 185.0, 0.94857)","(2261, 185.0, 1.39886)","(1886, 185.0, 1.04413)","(1886, 185.0, 1.04434)","(1552, 185.0, 0.94997)","(1552, 185.0, 0.94775)","(1552, 185.0, 0.94997)","(2261, 185.0, 1.40286)","(2261, 185.0, 1.39886)","(2261, 185.0, 1.40194)","(2261, 185.0, 1.39886)","(4292, 185.0, 0.47714)","(2261, 185.0, 1.40286)","(2339, 185.0, 0.41585)","(2261, 185.0, 1.40118)","(2261, 185.0, 1.40286)","(1552, 185.0, 0.94997)","(1552, 185.0, 0.94775)","(2261, 185.0, 1.40286)","(2261, 185.0, 1.40118)","(7293, 185.0, 0.82149)","(1552, 185.0, 0.94857)","(4292, 185.0, 0.4774)","(4292, 185.0, 0.47714)","(2261, 185.0, 1.39886)","(301, 185.0, 0.29558)","(7124, 185.0, 0.31869)","(1552, 185.0, 0.94775)","(1552, 185.0, 0.94928)","(1552, 185.0, 0.94775)","(1886, 185.0, 1.04421)","(1886, 185.0, 1.04434)","(4292, 185.0, 0.4774)","(1552, 185.0, 0.94857)","(2058, 185.0, 0.22924)","(1552, 185.0, 0.94775)","(3893, 185.0, 0.71601)","(630, 185.0, 0.80856)","(2261, 185.0, 1.40194)","(5210, 185.0, 0.53518)","(2532, 185.0, 0.20188)","(7220, 185.0, 1.3983)","(5828, 185.0, 0.37993)"
"(2261, 184.0, 1.40286)","(4899, 184.0, 0.3282)","(1552, 184.0, 0.94857)","(2261, 184.0, 1.40194)","(301, 184.0, 0.29558)","(7124, 184.0, 0.31869)","(7124, 184.0, 0.31765)","(1552, 184.0, 0.94997)","(1552, 184.0, 0.94775)","(2058, 184.0, 0.22982)","(1886, 184.0, 1.04421)","(1886, 184.0, 1.04421)","(1552, 184.0, 0.94997)","(2532, 184.0, 0.20188)","(2532, 184.0, 0.20241)","(2532, 184.0, 0.20483)","(2532, 184.0, 0.20262)","(2261, 184.0, 1.40118)","(2261, 184.0, 1.39886)","(2261, 184.0, 1.40194)","(2261, 184.0, 1.39886)","(7213, 184.0, 0.41498)","(7213, 184.0, 0.41423)","(1552, 184.0, 0.94928)","(6297, 184.0, 0.55531)","(2261, 184.0, 1.40118)","(6297, 184.0, 0.55531)","(1324, 184.0, 0.4846)","(1324, 184.0, 0.47997)","(2261, 184.0, 1.40286)","(2261, 184.0, 1.39886)","(7124, 184.0, 0.31639)","(2058, 184.0, 0.22924)","(2058, 184.0, 0.23268)","(1552, 184.0, 0.94928)","(1886, 184.0, 1.04413)","(7254, 184.0, 0.33506)","(7124, 184.0, 0.31639)","(6297, 184.0, 0.55723)","(1552, 184.0, 0.94857)","(7124, 184.0, 0.31639)","(7124, 184.0, 0.31639)","(7124, 184.0, 0.32061)","(7124, 184.0, 0.31639)","(6297, 184.0, 0.55741)","(5793, 184.0, 0.24777)","(2261, 184.0, 1.40118)","(7254, 184.0, 0.33579)","(7254, 184.0, 0.33506)","(6297, 184.0, 0.55531)","(1120, 184.0, 0.86046)","(1552, 184.0, 0.94857)","(7124, 184.0, 0.32061)","(6725, 184.0, 0.65273)","(2261, 184.0, 1.39886)","(6725, 184.0, 0.65382)","(6725, 184.0, 0.65273)","(7254, 184.0, 0.33579)","(1516, 184.0, 1.03993)","(1552, 184.0, 0.94997)","(4292, 184.0, 0.47395)","(2969, 184.0, 0.70164)","(2752, 184.0, 0.52506)","(6680, 184.0, 0.35402)","(2962, 184.0, 0.25912)","(2058, 184.0, 0.22924)","(3893, 184.0, 0.71603)","(4988, 184.0, 0.32861)"
"(6725, 183.0, 0.65382)","(800, 183.0, 0.84318)","(6297, 183.0, 0.55741)","(7124, 183.0, 0.31765)","(645, 183.0, 0.96306)","(6725, 183.0, 0.65146)","(6725, 183.0, 0.65273)","(6725, 183.0, 0.65382)","(6725, 183.0, 0.65039)","(2261, 183.0, 1.40194)","(4292, 183.0, 0.47809)","(6297, 183.0, 0.55838)","(1886, 183.0, 1.04421)","(2058, 183.0, 0.22924)","(2058, 183.0, 0.22992)","(2058, 183.0, 0.23268)","(2058, 183.0, 0.22982)","(7124, 183.0, 0.31869)","(7124, 183.0, 0.32061)","(7124, 183.0, 0.31765)","(6297, 183.0, 0.55531)","(2058, 183.0, 0.22924)","(2058, 183.0, 0.23268)","(7124, 183.0, 0.31765)","(2261, 183.0, 1.39886)","(1886, 183.0, 1.04382)","(1886, 183.0, 1.04413)","(1120, 183.0, 0.85819)","(1120, 183.0, 0.86046)","(7124, 183.0, 0.31639)","(7124, 183.0, 0.32061)","(2261, 183.0, 1.40286)","(4292, 183.0, 0.47809)","(4292, 183.0, 0.47395)","(1886, 183.0, 1.04434)","(1552, 183.0, 0.94775)","(1552, 183.0, 0.94928)","(1886, 183.0, 1.04421)","(1787, 183.0, 1.20923)","(7124, 183.0, 0.31869)","(1886, 183.0, 1.04421)","(2261, 183.0, 1.40286)","(2261, 183.0, 1.39886)","(1886, 183.0, 1.04421)","(1552, 183.0, 0.94857)","(4364, 183.0, 0.41765)","(7124, 183.0, 0.31869)","(2058, 183.0, 0.22992)","(2058, 183.0, 0.22982)","(1552, 183.0, 0.94775)","(307, 183.0, 0.26563)","(2261, 183.0, 1.40118)","(1886, 183.0, 1.04413)","(7124, 183.0, 0.31765)","(7124, 183.0, 0.32061)","(7124, 183.0, 0.31639)","(7124, 183.0, 0.31765)","(2058, 183.0, 0.22992)","(645, 183.0, 0.96275)","(6725, 183.0, 0.65382)","(2261, 183.0, 1.39886)","(1954, 183.0, 0.48097)","(647, 183.0, 0.46887)","(1886, 183.0, 1.04434)","(1789, 183.0, 0.4368)","(1675, 183.0, 0.22442)","(307, 183.0, 0.26504)","(6900, 183.0, 0.2655)"
"(1552, 182.0, 0.94997)","(1047, 182.0, 0.31121)","(1886, 182.0, 1.04382)","(1886, 182.0, 1.04434)","(4428, 182.0, 1.12554)","(6297, 182.0, 0.55741)","(6297, 182.0, 0.55723)","(1886, 182.0, 1.04421)","(1886, 182.0, 1.04413)","(7254, 182.0, 0.33506)","(1552, 182.0, 0.94997)","(2261, 182.0, 1.40286)","(2261, 182.0, 1.40286)","(6297, 182.0, 0.55838)","(6297, 182.0, 0.55741)","(6297, 182.0, 0.55531)","(6297, 182.0, 0.55723)","(1886, 182.0, 1.04382)","(1886, 182.0, 1.04413)","(1886, 182.0, 1.04434)","(7124, 182.0, 0.32061)","(1516, 182.0, 1.0408)","(1516, 182.0, 1.03638)","(1886, 182.0, 1.04434)","(6725, 182.0, 0.65039)","(6297, 182.0, 0.55741)","(1552, 182.0, 0.94775)","(3116, 182.0, 1.35868)","(3116, 182.0, 1.36178)","(6297, 182.0, 0.55838)","(1886, 182.0, 1.04413)","(1886, 182.0, 1.04421)","(7254, 182.0, 0.33387)","(7254, 182.0, 0.33913)","(7124, 182.0, 0.31765)","(7124, 182.0, 0.32061)","(1886, 182.0, 1.04434)","(1552, 182.0, 0.94997)","(765, 182.0, 0.77321)","(1886, 182.0, 1.04382)","(1552, 182.0, 0.94997)","(1886, 182.0, 1.04421)","(1886, 182.0, 1.04413)","(6297, 182.0, 0.55838)","(7124, 182.0, 0.31869)","(3465, 182.0, 0.28932)","(6297, 182.0, 0.55741)","(7124, 182.0, 0.31869)","(7124, 182.0, 0.31765)","(7254, 182.0, 0.33913)","(1358, 182.0, 0.59809)","(1886, 182.0, 1.04382)","(6297, 182.0, 0.55531)","(6297, 182.0, 0.55723)","(6297, 182.0, 0.55531)","(1552, 182.0, 0.94997)","(1552, 182.0, 0.94928)","(2261, 182.0, 1.40118)","(4428, 182.0, 1.12539)","(1675, 182.0, 0.22442)","(1886, 182.0, 1.04413)","(4517, 182.0, 0.33871)","(1675, 182.0, 0.21888)","(3067, 182.0, 0.79021)","(5290, 182.0, 0.40284)","(1552, 182.0, 0.94997)","(262, 182.0, 0.62097)","(3882, 182.0, 0.25333)"
"(7254, 181.0, 0.33387)","(6439, 181.0, 0.28036)","(7124, 181.0, 0.31869)","(6297, 181.0, 0.55723)","(6297, 181.0, 0.55723)","(1886, 181.0, 1.04382)","(1886, 181.0, 1.04434)","(2261, 181.0, 1.40286)","(2261, 181.0, 1.39886)","(1886, 181.0, 1.04434)","(7254, 181.0, 0.33387)","(6725, 181.0, 0.65382)","(6297, 181.0, 0.55838)","(7254, 181.0, 0.33387)","(7254, 181.0, 0.33579)","(7254, 181.0, 0.33913)","(7254, 181.0, 0.33506)","(6297, 181.0, 0.55741)","(6297, 181.0, 0.55531)","(6297, 181.0, 0.55723)","(1886, 181.0, 1.04413)","(6871, 181.0, 0.57206)","(6871, 181.0, 0.56838)","(6297, 181.0, 0.55723)","(1886, 181.0, 1.04413)","(7124, 181.0, 0.31869)","(7124, 181.0, 0.32061)","(301, 181.0, 0.29536)","(301, 181.0, 0.29558)","(1886, 181.0, 1.04421)","(6297, 181.0, 0.55531)","(6297, 181.0, 0.55838)","(1886, 181.0, 1.04421)","(1886, 181.0, 1.04413)","(6297, 181.0, 0.55723)","(7254, 181.0, 0.33913)","(2261, 181.0, 1.40194)","(6297, 181.0, 0.55838)","(1675, 181.0, 0.22324)","(6297, 181.0, 0.55741)","(7254, 181.0, 0.33387)","(6297, 181.0, 0.55838)","(6297, 181.0, 0.55531)","(1552, 181.0, 0.94997)","(1886, 181.0, 1.04382)","(5441, 181.0, 0.46972)","(1886, 181.0, 1.04382)","(1552, 181.0, 0.94857)","(1552, 181.0, 0.94928)","(1886, 181.0, 1.04413)","(3067, 181.0, 0.79021)","(6297, 181.0, 0.55741)","(6725, 181.0, 0.65039)","(2261, 181.0, 1.40194)","(1886, 181.0, 1.04413)","(1675, 181.0, 0.22442)","(1675, 181.0, 0.22324)","(1886, 181.0, 1.04382)","(301, 181.0, 0.29577)","(3013, 181.0, 1.07118)","(6725, 181.0, 0.65039)","(2646, 181.0, 0.79097)","(3383, 181.0, 0.42516)","(3771, 181.0, 1.11883)","(4936, 181.0, 0.44936)","(6297, 181.0, 0.55838)","(5847, 181.0, 0.30205)","(4309, 181.0, 0.56732)"
"(7124, 180.0, 0.31639)","(5032, 180.0, 0.35781)","(6725, 180.0, 0.65146)","(6725, 180.0, 0.65273)","(7254, 180.0, 0.33506)","(2261, 180.0, 1.40118)","(2261, 180.0, 1.40194)","(4292, 180.0, 0.47809)","(4292, 180.0, 0.47395)","(1552, 180.0, 0.94928)","(2261, 180.0, 1.40286)","(7254, 180.0, 0.33387)","(7254, 180.0, 0.33387)","(3771, 180.0, 1.1195)","(3771, 180.0, 1.11893)","(3771, 180.0, 1.11546)","(3771, 180.0, 1.11883)","(4292, 180.0, 0.4774)","(4292, 180.0, 0.47395)","(4292, 180.0, 0.47714)","(6725, 180.0, 0.65039)","(6297, 180.0, 0.55838)","(6297, 180.0, 0.55531)","(7254, 180.0, 0.33506)","(7124, 180.0, 0.32061)","(6725, 180.0, 0.65146)","(7254, 180.0, 0.33913)","(4428, 180.0, 1.12208)","(4428, 180.0, 1.12554)","(6725, 180.0, 0.65382)","(6725, 180.0, 0.65039)","(7254, 180.0, 0.33387)","(1552, 180.0, 0.94997)","(1552, 180.0, 0.94775)","(7254, 180.0, 0.33506)","(6297, 180.0, 0.55531)","(2058, 180.0, 0.22982)","(7254, 180.0, 0.33387)","(1886, 180.0, 1.04434)","(7254, 180.0, 0.33579)","(6297, 180.0, 0.55838)","(6725, 180.0, 0.65382)","(6725, 180.0, 0.65039)","(7254, 180.0, 0.33387)","(6725, 180.0, 0.65146)","(6934, 180.0, 1.08782)","(6725, 180.0, 0.65146)","(6297, 180.0, 0.55741)","(6297, 180.0, 0.55723)","(6725, 180.0, 0.65039)","(6852, 180.0, 1.07074)","(7254, 180.0, 0.33579)","(2261, 180.0, 1.39886)","(1886, 180.0, 1.04434)","(6725, 180.0, 0.65039)","(6297, 180.0, 0.55838)","(6297, 180.0, 0.55723)","(1552, 180.0, 0.94857)","(7254, 180.0, 0.33579)","(2944, 180.0, 0.46145)","(6297, 180.0, 0.55531)","(262, 180.0, 0.6225)","(1944, 180.0, 0.47118)","(1675, 180.0, 0.22324)","(3069, 180.0, 0.45073)","(1886, 180.0, 1.04421)","(1045, 180.0, 0.40213)","(1515, 180.0, 0.44666)"
"(1886, 179.0, 1.04421)","(5987, 179.0, 0.71558)","(7254, 179.0, 0.33579)","(7254, 179.0, 0.33506)","(1552, 179.0, 0.94928)","(7254, 179.0, 0.33579)","(7254, 179.0, 0.33506)","(6297, 179.0, 0.55838)","(6297, 179.0, 0.55531)","(6297, 179.0, 0.55723)","(6297, 179.0, 0.55838)","(7124, 179.0, 0.31639)","(6725, 179.0, 0.65382)","(2261, 179.0, 1.40286)","(2261, 179.0, 1.40118)","(2261, 179.0, 1.39886)","(2261, 179.0, 1.40194)","(645, 179.0, 0.96275)","(645, 179.0, 0.95926)","(645, 179.0, 0.96306)","(7254, 179.0, 0.33913)","(765, 179.0, 0.7728)","(765, 179.0, 0.77317)","(6725, 179.0, 0.65273)","(7254, 179.0, 0.33913)","(7254, 179.0, 0.33579)","(6725, 179.0, 0.65039)","(7218, 179.0, 0.55596)","(7218, 179.0, 0.56054)","(7254, 179.0, 0.33387)","(7254, 179.0, 0.33913)","(6725, 179.0, 0.65382)","(6297, 179.0, 0.55838)","(6297, 179.0, 0.55531)","(6725, 179.0, 0.65273)","(6725, 179.0, 0.65039)","(6297, 179.0, 0.55723)","(6725, 179.0, 0.65382)","(4292, 179.0, 0.47714)","(6725, 179.0, 0.65146)","(6725, 179.0, 0.65382)","(7254, 179.0, 0.33387)","(7254, 179.0, 0.33913)","(645, 179.0, 0.96409)","(7254, 179.0, 0.33579)","(3423, 179.0, 0.47368)","(7254, 179.0, 0.33579)","(645, 179.0, 0.96275)","(645, 179.0, 0.96306)","(7124, 179.0, 0.32061)","(3632, 179.0, 0.41172)","(6725, 179.0, 0.65146)","(7254, 179.0, 0.33913)","(7254, 179.0, 0.33506)","(7254, 179.0, 0.33913)","(7254, 179.0, 0.33387)","(7254, 179.0, 0.33506)","(6297, 179.0, 0.55741)","(3013, 179.0, 1.07053)","(7218, 179.0, 0.56188)","(645, 179.0, 0.95926)","(1130, 179.0, 0.35228)","(301, 179.0, 0.29536)","(2752, 179.0, 0.52545)","(3787, 179.0, 0.30178)","(1619, 179.0, 0.22454)","(3768, 179.0, 0.52428)","(5174, 179.0, 0.43419)"
