id,nprs_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
5489,27b0fcfdcb2599bfe853b1573144f63a,0.0519,0.565,0.938,0.0,7.0,0.87,0.8706,0.119,0.4548,0.461
5490,2928a817b0a736aefdfdd4e9cd097168,0.0107,0.234,0.938,0.824,11.0,0.801,0.754,0.0571,0.3512,0.0391
5491,090f5e79b4d8cc90148d5f3ed0046f32,0.228,0.776,0.57,0.184,5.0,0.0826,0.8092,0.0326,0.3866,0.418
5492,bb8162ea4af0fe9fc8f2ee6bed0e1c00,0.0421,0.676,0.717,0.838,10.0,0.105,0.7593,0.0396,0.5363,0.712
5493,d902afb39254a9b0afb7250c6f63d56e,0.0343,0.633,0.453,0.0001,10.0,0.0928,0.8418,0.0244,0.4274,0.286
5494,722f1f8b383af53527934f92ee601bb6,0.355,0.636,0.405,0.0,8.0,0.081,0.7222,0.0287,0.5821,0.254
5495,9a17be6df23c8ceab1188f532c8e754b,0.212,0.782,0.686,0.0,6.0,0.801,0.8043,0.304,0.4722,0.211
5496,bd4846511acc0212d0c101d973eda6df,0.595,0.425,0.874,0.0,0.0,0.115,0.9226,0.0409,0.7453,0.807
5497,ab0683b86b515e9b7f95d60b8bab9f78,0.532,0.422,0.92,0.0001,8.0,0.377,0.8456,0.183,0.5524,0.724
5498,13bb74f6b8e641e0056ac050d3390e2c,0.359,0.604,0.204,0.0829,7.0,0.111,0.4452,0.0316,0.7606,0.798
5499,cae1d3b3f6ce77f5ce190573b64a0149,0.105,0.341,0.662,0.0,9.0,0.113,0.8744,0.0335,0.7949,0.195
5500,3ad6c1952e0a526f269b2c0a09c4d85e,0.0986,0.614,0.53,0.0,9.0,0.09,0.7968,0.0254,0.4911,0.569
5501,af09b565d2256770a7ea66f07fd2ed4b,0.0715,0.72,0.589,0.0,0.0,0.09,0.8477,0.0995,0.5047,0.5
5502,4816b3331635e3d7258d338c335e9c4c,0.436,0.767,0.632,0.0,0.0,0.2,0.7928,0.028,0.538,0.954
5503,5329f5c9f849f234887c5e49229db72e,0.378,0.663,0.787,0.0021,5.0,0.0335,0.7297,0.04,0.4917,0.791
5504,f248aa0f84a5dbdca4763f00daaa4b51,0.299,0.345,0.418,0.0,7.0,0.103,0.8053,0.0316,0.4957,0.274
5505,5a08081ea94c14b9d0d6df3b1c301c7c,0.0884,0.66,0.689,0.0,4.0,0.0922,0.9332,0.0337,0.5817,0.416
5506,c5cdf7eadc34df01188aa202c9b0f978,0.0003,0.305,0.832,0.0,6.0,0.091,0.8005,0.0398,0.4576,0.574
5507,6329a1a85af36c7130dfd6437f81b4e3,0.097,0.679,0.773,0.0,2.0,0.154,0.832,0.0266,0.6102,0.897
5508,0fbc8f65c6b71bb326285e2f8f5da710,0.0006,0.684,0.859,0.0029,9.0,0.467,0.7557,0.0401,0.5121,0.518
5509,7009f2e3bce61fdcc4ffbc6fbeeeeb11,0.0002,0.463,0.962,0.109,7.0,0.0906,0.8393,0.0704,0.4273,0.644
5510,d3646d4a482ffc83a76ea1a7806cd6ec,0.593,0.898,0.406,0.0,11.0,0.0906,0.8371,0.0385,0.4457,0.544
5511,9d3571fc8afd802e549a1d8be7771845,0.358,0.633,0.453,0.0,4.0,0.124,0.8283,0.0251,0.3907,0.447
5512,3394dd83916200caa6dc28cdda6f7b01,0.0373,0.641,0.593,0.0,1.0,0.328,0.8759,0.0456,0.4183,0.677
5513,eb9e02514d3c78638342cfd09977400d,0.0863,0.675,0.553,0.0,7.0,0.118,0.8056,0.0486,0.4092,0.57
5514,c3df0fef6d0202c7de00150c702d8962,0.0261,0.535,0.915,0.0002,2.0,0.0614,0.811,0.0576,0.6563,0.304
5515,7a251305ff4c1089b2f5ec4b2ef9f43a,0.0382,0.476,0.717,0.0001,9.0,0.0818,0.7702,0.0949,0.4254,0.75
5516,31c3fd5fb496b39a24ce8522ffebef9b,0.503,0.702,0.715,0.0,5.0,0.126,0.8656,0.0425,0.5775,0.867
5517,a81cb8eebd83d995b411389aaa100eb0,0.289,0.705,0.438,0.0,10.0,0.0589,0.6407,0.0395,0.5245,0.975
5518,f29d5af24db1f233deb97415706374d7,0.103,0.653,0.837,0.0021,11.0,0.798,0.8644,0.0666,0.5667,0.629
5519,e944973dff22b26dd0df2d8b57e9e12e,0.131,0.536,0.946,0.0065,1.0,0.103,0.8017,0.0436,0.4025,0.631
5520,c65da2b13997102399158aeac1484f37,0.349,0.775,0.535,0.0,6.0,0.14,0.8219,0.113,0.3824,0.324
5521,4f9dd46b07834cad858e6b55dc0be9a9,0.156,0.634,0.734,0.0,8.0,0.45,0.8247,0.414,0.3912,0.581
5522,e381c4758be590657cc6114a572b8b87,0.921,0.39,0.384,0.003,0.0,0.143,0.7378,0.027,0.3476,0.32
5523,72bd329e91cdde9043cddf1ef0eb2027,0.006,0.373,0.955,0.0011,8.0,0.138,0.9184,0.0658,0.7325,0.915
5524,02e50545e2a450c8d644a019e2f1c0df,0.102,0.636,0.625,0.0,9.0,0.184,0.7476,0.034,0.4966,0.566
5525,822d783b9e70060f90b454d8242ea47b,0.0672,0.565,0.628,0.0002,9.0,0.39,0.7408,0.033,0.6054,0.699
5526,568fcb3517322f27918dcc74c80aa26a,0.203,0.722,0.909,0.0,9.0,0.304,0.9207,0.04,0.5688,0.946
5527,6ded77ddf63a6e0c36a49ac532745596,0.0373,0.483,0.847,0.0,6.0,0.118,0.874,0.349,0.4769,0.666
5528,ca2ea8e5f9ade355e8b0c9a2dff8a2d3,0.0206,0.647,0.729,0.0489,5.0,0.134,0.8437,0.0236,0.4273,0.683
5529,c56b2826f07b1dd499bb62c2770cf8cf,0.0001,0.404,0.72,0.836,10.0,0.0466,0.7705,0.0626,0.553,0.482
5530,aab9d337f1e13962a259135f839e00be,0.436,0.421,0.323,0.0,8.0,0.156,0.7587,0.0452,0.3286,0.153
5531,b3f9bb75419a3f3c514bb4caa24c19d0,0.104,0.951,0.597,0.0,0.0,0.0718,0.8837,0.0669,0.5683,0.83
5532,7fd2c0e3ea5ff337caab5beeabae346c,0.0253,0.467,0.674,0.0,4.0,0.128,0.8811,0.0357,0.6534,0.364
5533,dc28bb8594b6511d37f17501fc88c0ed,0.245,0.635,0.872,0.0637,0.0,0.31,0.6814,0.0445,0.5047,0.931
5534,5167370c82f60ea61537958845090fcd,0.0014,0.51,0.702,0.0,9.0,0.105,0.8721,0.0295,0.645,0.291
5535,02e9cb89828a701b25f56e6cdbad9472,0.0159,0.733,0.616,0.0,5.0,0.118,0.8123,0.034,0.5904,0.796
5536,a0681ee55de6385d4b1d2083169623f4,0.0004,0.703,0.517,0.0969,7.0,0.0963,0.6589,0.0529,0.4765,0.761
5537,8f14b9cf9b1836be5b9076d325b2327b,0.0146,0.711,0.942,0.551,0.0,0.227,0.8412,0.0422,0.5819,0.934
5538,7479bd8042168a110bc2e1a42b8e6192,0.0011,0.497,0.718,0.0606,0.0,0.544,0.8064,0.0275,0.5809,0.783
5539,f9cd019b2e3c6c5bcd9a044d21125129,0.0011,0.556,0.883,0.0017,11.0,0.073,0.8594,0.0382,0.4859,0.552
5540,6392108ce37119d424f1e40a35ac1940,0.271,0.831,0.522,0.0286,2.0,0.0283,0.6722,0.032,0.4789,0.833
5541,a4c88de94ec589f63a7676c9670f96b7,0.252,0.562,0.564,0.0,2.0,0.0753,0.8733,0.0259,0.561,0.429
5542,9bc452a2d606f82c9b23d50b0ef7111a,0.0271,0.643,0.981,0.0001,7.0,0.11,0.8339,0.0439,0.6364,0.384
5543,602d7d8795c73f78c3b35df45518d645,0.0907,0.64,0.852,0.0,2.0,0.151,0.8398,0.028,0.6361,0.883
5544,9198c6bffb5d6d028d801336e30044ba,0.613,0.647,0.3,0.0781,5.0,0.182,0.5676,0.0468,0.6452,0.928
5545,4a43f6411533d66316ac247816eb5e6f,0.0515,0.634,0.559,0.0888,2.0,0.104,0.7569,0.0368,0.6194,0.89
5546,b08ffc24741053493bae96bb25d45bbe,0.0875,0.523,0.844,0.0,3.0,0.123,0.8488,0.0439,0.3678,0.566
5547,143f1a9c90d51068df47c0e146df25cb,0.432,0.622,0.617,0.0,7.0,0.133,0.7794,0.0241,0.4699,0.454
5548,d307900f6795bb88774ecde78bd4b2d8,0.0034,0.491,0.903,0.0001,0.0,0.0959,0.8954,0.111,0.5958,0.45
5549,4f040dc1fd3265315229aa0a7f3e99c3,0.0046,0.744,0.694,0.876,7.0,0.0721,0.6399,0.0528,0.5127,0.622
5550,667292d225e7525af91f8357603be899,0.0316,0.555,0.785,0.162,4.0,0.347,0.7251,0.0352,0.5795,0.674
5551,a65880aafdf8356ded838ee7fbb20e50,0.0002,0.55,0.744,0.0,1.0,0.452,0.8514,0.0436,0.7498,0.664
5552,a8e801c112e82a218bf280c9eab80476,0.0757,0.339,0.594,0.0,4.0,0.0968,0.8348,0.0324,0.7319,0.38
5553,3b69a56adb609c467217c8bc8a7edfa5,0.0001,0.519,0.969,0.0,6.0,0.111,0.9415,0.0662,0.3501,0.489
5554,2d2a38f19f19403552c09d4f286f41e7,0.158,0.496,0.82,0.246,5.0,0.13,0.8711,0.112,0.5044,0.533
5555,fa2c085c9cf8c3c0062e8dab92d1345c,0.512,0.493,0.643,0.0,0.0,0.209,0.8703,0.0299,0.6578,0.292
5556,b9e085fba3d43ee264707e2052cc800e,0.227,0.766,0.547,0.0,0.0,0.104,0.8187,0.0264,0.4773,0.558
5557,e595c49f3fee96350c4b45fdf6b9f50e,0.0222,0.358,0.893,0.0524,4.0,0.126,0.8128,0.12,0.792,0.258
5558,dae90561d2c78a0490d4ab69187c94c2,0.001,0.46,0.952,0.0008,10.0,0.0803,0.9084,0.0679,0.375,0.667
5559,8130cf890012ded5df7ffae744425c43,0.103,0.852,0.591,0.421,5.0,0.0468,0.7833,0.0675,0.5254,0.836
5560,6204ea203728cbb50a977092e7731986,0.261,0.632,0.388,0.0069,4.0,0.0816,0.6779,0.247,0.7079,0.831
5561,d557451d1d6b8255e2039cd69372ae1b,0.0002,0.499,0.972,0.0005,2.0,0.173,0.8615,0.115,0.7272,0.28
5562,1518d1629cd3bc7a03ff6885f5560c3d,0.302,0.548,0.519,0.0001,10.0,0.0964,0.7581,0.0275,0.45,0.519
5563,3b54d2b4a48e23994fc199910adf58d8,0.0969,0.716,0.8,0.0,0.0,0.0975,0.822,0.0269,0.5613,0.936
5564,c4a921537d179a435c85930024d1f2dc,0.296,0.752,0.593,0.0002,7.0,0.168,0.6582,0.0367,0.6058,0.812
5565,91e0c239ddae0cc5bd0db36b74478795,0.398,0.659,0.714,0.0,7.0,0.174,0.7547,0.0321,0.5689,0.861
5566,d9d7ead7c2ff481b2952ad40d1b0543e,0.0,0.313,0.955,0.0645,11.0,0.321,0.9022,0.0443,0.7116,0.492
5567,174bd831aa64ba03fa1d5cca3bfbfe39,0.161,0.761,0.638,0.0,3.0,0.289,0.845,0.0784,0.3998,0.966
5568,79278e2f741c1188da10ff88da9ab083,0.0002,0.524,0.939,0.0,9.0,0.623,0.9002,0.113,0.6827,0.678
5569,3fc956e99de3a9bdbd387d75777ac616,0.249,0.565,0.339,0.0252,0.0,0.0965,0.5842,0.0255,0.3945,0.425
5570,4b7649b252ea0614e4bfd9ad1acc4d95,0.286,0.701,0.559,0.0,5.0,0.271,0.8353,0.0435,0.4138,0.677
5571,88a344eb5434bafe9a2044a310fe9fb1,0.0021,0.382,0.996,0.0,7.0,0.417,0.897,0.104,0.4243,0.331
5572,e69acdee979b5449c8a704a18e8a0bae,0.0608,0.69,0.521,0.0,5.0,0.103,0.893,0.0288,0.5303,0.321
5573,40461160c97135a841f50df81ceb5577,0.0003,0.493,0.979,0.0012,0.0,0.378,0.923,0.0722,0.6093,0.437
5574,38b043fc70fa48c5589a380c862d71a6,0.439,0.439,0.765,0.0,10.0,0.165,0.9114,0.0546,0.7627,0.538
5575,c145678b856618172f50ecca7aeed157,0.482,0.624,0.451,0.0,10.0,0.0968,0.7354,0.0265,0.4454,0.3
5576,4161085b614e4611f0cca521f76de4de,0.0002,0.493,0.808,0.0,5.0,0.0983,0.9159,0.0362,0.5362,0.369
5577,1060e8dc6abecbe2afd33912970e7e2e,0.756,0.561,0.158,0.0041,2.0,0.105,0.4488,0.0317,0.3898,0.302
5578,5a29b296aa996861265cb0c2a94c5eff,0.0022,0.388,0.356,0.0762,5.0,0.139,0.7203,0.0348,0.5373,0.338
5579,11ea34517c5cbbd3f6681678edb13ad1,0.704,0.417,0.233,0.0,10.0,0.104,0.7317,0.0324,0.5547,0.171
5580,707d1d524a7bf632131953482b2ff9a4,0.0005,0.794,0.595,0.121,9.0,0.353,0.7719,0.0715,0.5591,0.684
5581,a055ccbdf86a2f3e60a991fa9c152e61,0.391,0.794,0.594,0.0,10.0,0.0641,0.765,0.0333,0.527,0.899
5582,eb66726d6d5c8f94bec34b251b470574,0.0036,0.695,0.692,0.0,9.0,0.1,0.8048,0.0757,0.5907,0.853
5583,844ae60a74bc18fef8feb6466cc4c381,0.0034,0.571,0.799,0.0003,0.0,0.143,0.84,0.031,0.5275,0.392
5584,b2a51660e2116b5e383e7f2c006a5b78,0.167,0.768,0.861,0.0001,2.0,0.42,0.7258,0.0883,0.5164,0.769
5585,ecbaab60201731ec71f1a8b52be49b4a,0.0562,0.342,0.819,0.0338,4.0,0.145,0.8279,0.0524,0.5777,0.54
5586,2f5794ef6b895c9b965a3d99892bd2c5,0.0003,0.487,0.883,0.0082,8.0,0.0788,0.8479,0.0498,0.4934,0.648
5587,8f9029788d6a6ffbaedda0cbc87f5d3f,0.078,0.579,0.742,0.0,2.0,0.07,0.9096,0.0474,0.3567,0.408
5588,9f008fa0c49d8cd77f29ed074cbbb853,0.124,0.681,0.888,0.0,7.0,0.573,0.8841,0.0656,0.6899,0.787
5589,34619be190aa19b20492e13da0cc1e45,0.0016,0.457,0.909,0.0003,0.0,0.135,0.7637,0.0317,0.5273,0.756
5590,ce0963da62ce8ecefe7b74026adcc9e6,0.0099,0.524,0.771,0.0,4.0,0.21,0.851,0.0321,0.547,0.712
5591,27b0870af6e298e3f7c2606e368cdfa3,0.202,0.662,0.531,0.0,8.0,0.595,0.8675,0.0361,0.5453,0.397
5592,5dc2e28c5a73f07546d5fd72b85533d3,0.0129,0.474,0.805,0.0,4.0,0.175,0.8984,0.0266,0.355,0.422
5593,6cc3364bb60901911c654e57847c4242,0.0323,0.405,0.469,0.0,8.0,0.172,0.8447,0.0377,0.5314,0.39
5594,6e4343e2bde3a8f365c2125415dcee4c,0.0686,0.662,0.903,0.0,7.0,0.0543,0.9162,0.101,0.4547,0.833
5595,b7a84360a88d52c23f46e84be489aa21,0.0235,0.631,0.886,0.0001,8.0,0.0619,0.8603,0.14,0.3995,0.668
5596,e5176e6ed60ddb2da11cbe87aeb4bb32,0.0388,0.936,0.698,0.0,10.0,0.0849,0.8691,0.0672,0.4433,0.683
5597,b8567a133cfceb44c5725f5f9135bd4d,0.548,0.32,0.448,0.125,5.0,0.272,0.7474,0.0299,0.3885,0.127
5598,1e7a30c851ba5ba23fa8029a863b4429,0.123,0.617,0.625,0.0,4.0,0.225,0.8359,0.0339,0.6135,0.477
5599,af6088f1608edc387e6f6ce0ad258b3b,0.161,0.594,0.521,0.0056,0.0,0.0382,0.7242,0.0417,0.7617,0.788
5600,7d98c9dcf909ab7b0254e82380c191f7,0.0002,0.468,0.771,0.22,0.0,0.126,0.8486,0.0598,0.606,0.298
5601,69e69cf8ff2530200a33e5bcb5328cee,0.0228,0.775,0.676,0.0,5.0,0.0631,0.7354,0.042,0.5907,0.668
5602,76573c925bc86e077a7bf9cf3e2d7a2f,0.0002,0.539,0.954,0.0,8.0,0.385,0.9074,0.0601,0.4908,0.608
5603,d4237d8afc7868fb93efbbf89648fc67,0.168,0.594,0.702,0.109,1.0,0.142,0.7527,0.0842,0.6155,0.454
5604,2a28de7e132a641eb9a408818d1f7c64,0.399,0.86,0.687,0.0,9.0,0.67,0.8199,0.433,0.4588,0.622
5605,b2423a4fb799099ddc35bcdefb60aedb,0.494,0.682,0.543,0.0,0.0,0.158,0.8234,0.0454,0.3254,0.485
5606,d609e4cc81d10fb3423886cc691ad501,0.0265,0.711,0.719,0.0,7.0,0.16,0.8164,0.0249,0.5049,0.542
5607,cf45a8b1dbcac70a218a79f1a0364ef8,0.0006,0.376,0.913,0.329,7.0,0.185,0.8823,0.0563,0.7037,0.388
5608,f5cb7468395b40e90a3bbe4a0af4fd3f,0.0001,0.465,0.811,0.0003,11.0,0.124,0.8748,0.0579,0.6348,0.354
5609,9ed08414ca0cde8435df67fc63bd0a42,0.0842,0.585,0.672,0.0004,2.0,0.459,0.8447,0.105,0.819,0.668
5610,57fe84ee41379612803fa6122ed5f1c3,0.0007,0.565,0.714,0.0,0.0,0.121,0.8577,0.0242,0.4819,0.395
5611,847ae69ce73150f0256b83f47f56aa35,0.0479,0.457,0.896,0.0,0.0,0.0503,0.9009,0.189,0.7079,0.594
5612,7cf6438dd168cfcc1f521057bc96f870,0.0332,0.749,0.802,0.0499,7.0,0.611,0.846,0.0471,0.4822,0.824
5613,e79c9db71f61f3df26f5afff7fadefaa,0.117,0.788,0.751,0.0,11.0,0.933,0.6547,0.0624,0.5865,0.851
5614,f16b7ac0e594fe8b1f260ebb38fff2c0,0.407,0.526,0.665,0.0003,4.0,0.169,0.8751,0.0243,0.7204,0.278
5615,08e1d6d8ea87c9d65f947a3ae68b9bdb,0.301,0.625,0.826,0.0,5.0,0.122,0.8374,0.209,0.409,0.768
5616,650c885f00eae84e6b03fee9c6e3bfd5,0.0008,0.418,0.896,0.0664,0.0,0.243,0.8968,0.0315,0.5548,0.708
5617,5072e39bb12c31c543d09a20dd25a715,0.323,0.597,0.705,0.0,4.0,0.0884,0.8248,0.0342,0.3999,0.548
5618,21669c3d1db0aa6c4d66345a431768cb,0.249,0.728,0.638,0.0,5.0,0.116,0.8386,0.0336,0.591,0.874
5619,ef4e785e2a086655379436c54e988ccd,0.426,0.405,0.901,0.0185,11.0,0.188,0.8024,0.0315,0.7911,0.653
5620,b21b3903ede7701d19755f2c5e9b28a3,0.0005,0.452,0.873,0.0,9.0,0.0592,0.8783,0.0613,0.3658,0.425
5621,fbf1a88e79117bfd0467a5b74dcc629b,0.955,0.19,0.42,0.866,2.0,0.614,0.7265,0.0409,0.3522,0.0331
5622,9a9a2e88eff1962afda845b15e342c44,0.011,0.598,0.499,0.0036,0.0,0.218,0.6937,0.0476,0.5758,0.269
5623,27f17bf83531912dced6ec2313943085,0.0004,0.244,0.974,0.553,11.0,0.368,0.9377,0.0504,0.645,0.67
5624,8d730d7195b37457499c867e33f0a55c,0.463,0.533,0.365,0.0,11.0,0.104,0.7648,0.0253,0.6737,0.291
5625,6180354d89d6524a374582ee41763b5d,0.42,0.489,0.483,0.0028,9.0,0.236,0.7633,0.0275,0.6219,0.334
5626,4aab0a3c2df0e4c9000acdc3991a1c54,0.0073,0.626,0.729,0.0001,0.0,0.56,0.7941,0.0519,0.6823,0.33
5627,ce1d766766c4fc0cafee762861763682,0.0005,0.348,0.977,0.0006,0.0,0.239,0.9472,0.131,0.6366,0.459
5628,757632619db1be9057280cb71911871f,0.532,0.387,0.887,0.0,9.0,0.794,0.8666,0.0843,0.7807,0.796
5629,6227d46d6dec0e3552847426dc250333,0.854,0.53,0.286,0.0009,5.0,0.0962,0.7155,0.0387,0.576,0.108
5630,d3d2d57cbb23870d07135d7d94dbc629,0.0003,0.268,0.752,0.0139,2.0,0.587,0.7955,0.0425,0.3551,0.264
5631,af20f182c6ba1c699b1d7133aadd1fb5,0.0,0.486,0.904,0.0,6.0,0.0947,0.9062,0.0638,0.7897,0.763
5632,16bd55e9b20da5cd3c035b50fde34b45,0.001,0.67,0.917,0.808,10.0,0.296,0.822,0.0831,0.6592,0.0488
5633,a13a84c44abfad6c1a8352dbd4076289,0.114,0.322,0.68,0.0245,9.0,0.434,0.7163,0.061,0.6489,0.498
5634,d4d3f8efa9b7f7eef4a34007c2087aca,0.0703,0.543,0.819,0.0,11.0,0.149,0.846,0.0661,0.4668,0.717
5635,e654605dd976018e38ced569201b64cd,0.238,0.811,0.527,0.0004,0.0,0.338,0.6634,0.0984,0.5108,0.697
5636,9fc413335fd6efddc652e2da85784d64,0.0256,0.636,0.887,0.0,1.0,0.645,0.8634,0.162,0.7269,0.797
5637,5683f941ecb6b25cf9015a17db90f62a,0.071,0.557,0.658,0.0253,7.0,0.0529,0.8934,0.0527,0.8273,0.807
5638,50c65e5a10dccabe74f63bf884c52ff9,0.001,0.735,0.826,0.129,1.0,0.197,0.8774,0.0349,0.6044,0.751
5639,00abfc93b77daf2a14ca99de422b5307,0.014,0.679,0.658,0.0,1.0,0.0646,0.8475,0.0247,0.4882,0.593
5640,eff3c69e3e8f85196adab718abea578a,0.0164,0.699,0.812,0.0008,0.0,0.105,0.8499,0.0377,0.6281,0.674
5641,4199a0a5dbee90d4683314eaa19d7360,0.0059,0.631,0.804,0.0012,7.0,0.16,0.8627,0.166,0.3632,0.668
5642,c224e14d28fd5d9051ee13c094ea4bc7,0.818,0.765,0.486,0.374,11.0,0.084,0.6905,0.0309,0.5587,0.451
5643,f7d36f8c0d08fb14026acc2c709dc186,0.638,0.755,0.691,0.005,5.0,0.14,0.7454,0.0374,0.4436,0.965
5644,a55a04714bd052dbb71fa57effa93383,0.0563,0.725,0.76,0.0,7.0,0.157,0.8804,0.115,0.6045,0.536
5645,de3a2dcdd4bcf56299ba18bec4d93b06,0.0068,0.595,0.78,0.0492,10.0,0.0826,0.8455,0.0343,0.4503,0.187
5646,c7d8202854382e8e9580dfac097105a8,0.0905,0.795,0.98,0.0,0.0,0.124,0.9389,0.118,0.4844,0.568
5647,3d1990e3400a4e70dd15a5a5284da21c,0.0466,0.509,0.382,0.0,0.0,0.112,0.764,0.0351,0.4807,0.42
5648,73ffe00bacd1551cfc865b3910950d29,0.0032,0.512,0.859,0.0,1.0,0.104,0.8421,0.0479,0.6081,0.6
5649,d9b4f21f2f8fa7399982bb753dac4613,0.0437,0.281,0.779,0.0,7.0,0.37,0.8724,0.0514,0.7599,0.35
5650,af8ef5d0baf483390ab6608f1a0633ea,0.0068,0.456,0.891,0.0,11.0,0.0727,0.8985,0.125,0.7728,0.589
5651,8523d9fa68f8a54faafb77552bc5e35c,0.128,0.472,0.561,0.0,11.0,0.113,0.6069,0.0582,0.4992,0.508
5652,1a9314959f58369b37ca79a72bb81725,0.0939,0.506,0.478,0.0024,2.0,0.132,0.7907,0.0386,0.8365,0.2
5653,0694eb78d692b6b8b7272b53cf727d0d,0.0017,0.589,0.61,0.808,2.0,0.265,0.7364,0.0325,0.4412,0.709
5654,6fcc973a336802df2e5d37f31d7f98c4,0.251,0.7,0.852,0.0005,8.0,0.621,0.8558,0.0307,0.5956,0.755
5655,d5217fa6f4a760119d51f56e9c5b470d,0.66,0.629,0.356,0.0006,4.0,0.173,0.7216,0.0246,0.3813,0.458
5656,1930ec0540e32954ce9c0b5c07d150b7,0.158,0.62,0.529,0.0,7.0,0.228,0.8006,0.0306,0.469,0.643
5657,15576d27cf14dc62081018f66d8c8fc8,0.0014,0.798,0.649,0.0,4.0,0.0792,0.8152,0.0411,0.5883,0.426
5658,a10301d3f944c62854fd014b7d234e62,0.148,0.899,0.502,0.0,6.0,0.414,0.7243,0.241,0.4895,0.782
5659,982c880cdbbc37f24986477dedcfd64a,0.054,0.556,0.665,0.0,9.0,0.0485,0.8398,0.0258,0.4455,0.378
5660,0ef47b728f0264959fcf6f32f129952e,0.129,0.544,0.915,0.0009,8.0,0.115,0.9149,0.0841,0.5732,0.521
5661,8ee9299937fe90a36842ad984650c125,0.0758,0.545,0.884,0.0,0.0,0.278,0.9157,0.107,0.6961,0.253
5662,7de59291dbe7f7f904a45944b8bcef2a,0.365,0.759,0.712,0.0,10.0,0.0989,0.8535,0.053,0.5429,0.651
5663,b0a90eed7414e8b7d47cde9d5d03229f,0.0451,0.755,0.901,0.0373,9.0,0.363,0.9212,0.0893,0.6593,0.956
5664,5f058fbc0847b49e002e51f5a90d2932,0.249,0.825,0.759,0.0,7.0,0.348,0.6504,0.0769,0.5119,0.774
5665,3c2f51f7f9add3fb7ef5aa7388317037,0.05,0.294,0.745,0.125,5.0,0.676,0.7716,0.0461,0.6107,0.348
5666,92eef8532c9c12bb812876f6f07a1447,0.21,0.557,0.901,0.0,5.0,0.936,0.8033,0.155,0.5911,0.49
5667,00c2c2cca5bd63839f4ba126beea74cc,0.0018,0.558,0.673,0.0,1.0,0.0793,0.7265,0.0281,0.586,0.804
5668,aaa87b4c6fe91a29e9692c22df10cce2,0.479,0.38,0.443,0.0,7.0,0.11,0.8257,0.0268,0.2869,0.3
5669,501311482d2454ff1fc7921ea713c19a,0.278,0.482,0.773,0.0,5.0,0.393,0.8083,0.0475,0.6387,0.772
5670,0645af3080f2fb3bf96c64163958b7c5,0.103,0.688,0.858,0.0001,5.0,0.147,0.8376,0.0348,0.4193,0.71
5671,3f391c00d098a13c46dde13a226f5237,0.519,0.69,0.399,0.0437,0.0,0.257,0.7079,0.0276,0.5093,0.308
5672,36e366f1cd7b666e2d02e00b5a1a595a,0.0445,0.739,0.737,0.174,6.0,0.148,0.75,0.0312,0.5874,0.697
5673,3de6ee22f19274cc9e4b2fb74e7a006c,0.0546,0.587,0.874,0.0005,2.0,0.0511,0.9101,0.0544,0.4319,0.476
5674,c1b06cc893158381bf96fdf847dca0d5,0.236,0.576,0.675,0.0,0.0,0.934,0.8344,0.0311,0.4249,0.55
5675,f726705b5118fb6f1c76073b7a87b822,0.0018,0.42,0.971,0.0,4.0,0.352,0.8941,0.12,0.6357,0.27
5676,748feb4a06b6534e7cd433d5c1397ca9,0.0637,0.566,0.625,0.912,0.0,0.207,0.7326,0.047,0.6364,0.509
5677,bbb4c1a17e6f6ca8501bcc6e2d76a190,0.44,0.758,0.596,0.0,2.0,0.132,0.8133,0.0281,0.5509,0.849
5678,5181797cbdf25a28fb18c0ec90525096,0.817,0.556,0.463,0.0,6.0,0.116,0.7303,0.0268,0.4981,0.755
5679,9bf1f6f8e28ce54ac0eb4994dc2a8123,0.137,0.245,0.524,0.0,7.0,0.0999,0.7951,0.0322,0.9284,0.361
5680,b8ccc6a9a71d2df9f6085a4dc6e5fc23,0.342,0.296,0.107,0.0008,5.0,0.124,0.5538,0.0337,0.3207,0.182
5681,9118aeb9490efc2fe88c235f065be39f,0.0011,0.582,0.765,0.0506,9.0,0.344,0.8364,0.0376,0.5826,0.517
5682,d1d51c1bec720f1df240476fc584f6b2,0.269,0.701,0.548,0.0,8.0,0.175,0.7426,0.0716,0.4474,0.629
5683,39144013a2e9891fc3c7c3dc02a0ec02,0.005,0.517,0.89,0.0,9.0,0.0824,0.8992,0.0539,0.5364,0.642
5684,c28de631a986889a21a21a76e78c028b,0.331,0.639,0.596,0.0,10.0,0.296,0.7964,0.0225,0.4327,0.402
5685,ba012b0edbc9ef4ace33ecd16ce39b5e,0.0103,0.782,0.622,0.0,1.0,0.0726,0.8396,0.127,0.3895,0.687
5686,c8702fdb09b3f8068fd30dc2adf51639,0.432,0.468,0.773,0.0001,1.0,0.275,0.7768,0.0942,0.5217,0.407
5687,0e1066db67f6d82309f389e1839b0f3d,0.0143,0.585,0.948,0.0,9.0,0.331,0.8735,0.0869,0.7835,0.424
5688,4c839e68ed3f31bef1395401edeb26ef,0.0402,0.854,0.543,0.0001,8.0,0.0419,0.8459,0.0844,0.4683,0.877
5689,bb66c9cd027700f905c95e2d2b2ebb8b,0.0299,0.529,0.751,0.0,0.0,0.0753,0.7543,0.0616,0.5775,0.656
5690,09564005529c3cee3b69388276dbf007,0.0415,0.487,0.961,0.0,4.0,0.553,0.8965,0.132,0.7727,0.338
